id,text,username,timestamp,permalink,media_type,media_url,reply_length,has_text,is_nested,manual_sentiment,is_tagged,ml_sentiment,ml_confidence,model_type,model_name,ml_prob_positive,ml_prob_negative,ml_prob_neutral,test_accuracy,avg_training_confidence
18301347604219066,"A bunch of bananas is like $2, leaves you $1 to get a water. Would you rather 4-5 bananas and a water or a 12oz soda?",deanodiscipline,2025-08-10 17:07:29+00:00,https://www.threads.com/@deanodiscipline/post/DNLqsCxRQFq,TEXT_POST,,117.0,True,False,,no,negative,0.9942751856174308,ensemble,gradient_boosting,0.0005105351843278104,0.9942751856174308,0.0052142791982414125,0.6190476190476191,0.8871307709361499
18065835419337214,"Soda is never ""a really great solution"" If you're really trying to make the argument that you just need something in your stomach for $3.00, there are far better choices than soda.",dearn3wenger,2025-08-10 18:08:55+00:00,https://www.threads.com/@dearn3wenger/post/DNLxuD0uY-s,TEXT_POST,,180.0,True,False,,no,negative,0.6972489358820735,ensemble,gradient_boosting,0.295774201048721,0.6972489358820735,0.0069768630692055335,0.6190476190476191,0.8871307709361499
17987599463698641,That’s a huge bitch!,dedtone,2025-08-11 13:07:15+00:00,https://www.threads.com/@dedtone/post/DNNz_Y9NKtD,TEXT_POST,,20.0,True,False,,no,negative,0.9436946086931597,ensemble,gradient_boosting,0.0008974135747316323,0.9436946086931597,0.05540797773210867,0.6190476190476191,0.8871307709361499
17987221007838345,"For less than $3 you  an buy 1 cucumber, 2 roma tomatoes, 1 apple, 1 lemon. Dice up, squeeze lemon on top. Healthy and easy summer salad. *priced on Walmart app",deeeemho,2025-08-10 16:25:26+00:00,https://www.threads.com/@deeeemho/post/DNLl4JzOc3t,TEXT_POST,,160.0,True,False,,no,negative,0.879130268613547,ensemble,gradient_boosting,0.0008360156238508158,0.879130268613547,0.12003371576260205,0.6190476190476191,0.8871307709361499
18088390984779705,I have hypoglycemia and it you drink that soda it helps for a hot minute and then you get worse,deekalu,2025-08-09 23:18:50+00:00,https://www.threads.com/@deekalu/post/DNJwZCevD62,95,TRUE,,,,,no,neutral,0.6445359690203457,ensemble,gradient_boosting,0.0022278352938685914,0.3532361956857857,0.6445359690203457,0.6190476190476191,0.8871307709361499
18097600399613093,"Im a judgemental a hole ,now go do a push-up at your job.
We are tired of paying for your free waddle source, paying for you to get diabetes, then all the stuff to keep you alive after you get it.",deepsouth_fareast,2025-08-10 12:46:39+00:00,https://www.threads.com/@deepsouth_fareast/post/DNLM1pexxO6,196,TRUE,,,,,no,negative,0.9476204376629387,ensemble,gradient_boosting,0.0008348424402845784,0.9476204376629387,0.0515447198967768,0.6190476190476191,0.8871307709361499
18060614972366047,Of course *you* think that,derpy_terpz,2025-08-10 20:16:00+00:00,https://www.threads.com/@derpy_terpz/post/DNMAQ2LvgRq,TEXT_POST,,26.0,True,False,,no,negative,0.9474598780723008,ensemble,gradient_boosting,0.0014935712989061186,0.9474598780723008,0.05104655062879312,0.6190476190476191,0.8871307709361499
17917136193137964,"I was homeless, and I’m *on* SNAP. Shut tf up",derpy_terpz,2025-08-10 20:16:25+00:00,https://www.threads.com/@derpy_terpz/post/DNMAT3gSnch,45,TRUE,,,,,no,negative,0.9782877571470799,ensemble,gradient_boosting,0.0006902609222881583,0.9782877571470799,0.021021981930631903,0.6190476190476191,0.8871307709361499
17917136193137964,"I was homeless, and I’m *on* SNAP. Shut tf up",derpy_terpz,2025-08-10 20:16:25+00:00,https://www.threads.com/@derpy_terpz/post/DNMAT3gSnch,45,TRUE,,,,,no,negative,0.9782877571470799,ensemble,gradient_boosting,0.0006902609222881583,0.9782877571470799,0.021021981930631903,0.6190476190476191,0.8871307709361499
18394532587188181,Retard opinion,dgen311,2025-08-11 12:52:43+00:00,https://www.threads.com/@dgen311/post/DNNyU8CuSBL,TEXT_POST,,14.0,True,False,,no,negative,0.9436946086931597,ensemble,gradient_boosting,0.0008974135747316323,0.9436946086931597,0.05540797773210867,0.6190476190476191,0.8871307709361499
18076636669778188,Soda isn't good for hypoglycemia will fucking Spike you you know nothing you found a tiny amount of information you put it together and you think you're a fucking expert the best thing for hypoglycemia is milk because it contains protein which stops blood sugars from spiking you fucking dinner plate face looking jerk off you're not intelligent go home your opinion doesn't matter just because you have one doesn't mean it's,dgen311,2025-08-11 12:54:05+00:00,https://www.threads.com/@dgen311/post/DNNyfAYu60C,425,TRUE,,,,,no,negative,0.9950304369963511,ensemble,gradient_boosting,0.0030531785080575844,0.9950304369963511,0.0019163844955911494,0.6190476190476191,0.8871307709361499
18161904376370324,Soda isn't good for hypoglycemia will fucking Spike you you know nothing you found a tiny amount of information you put it together and you think you're a fucking expert the best thing for hypoglycemia is milk because it contains protein which stops blood sugars from spiking you fucking dinner plate face looking jerk off you're not intelligent go home your opinion doesn't matter just because you have one doesn't mean it's,dgen311,2025-08-11 12:53:48+00:00,https://www.threads.com/@dgen311/post/DNNyc8UOzq6,425,TRUE,,,,,no,negative,0.9950304369963511,ensemble,gradient_boosting,0.0030531785080575844,0.9950304369963511,0.0019163844955911494,0.6190476190476191,0.8871307709361499
17975176817913856,Yes the corporations destroying our planet. Perfect let’s subsidize them with food stamps,diktyna,2025-08-10 20:03:48+00:00,https://www.threads.com/@diktyna/post/DNL-3agyVHB,TEXT_POST,,89.0,True,False,,no,negative,0.9606513877319688,ensemble,gradient_boosting,0.0006876563523692293,0.9606513877319688,0.038660955915662015,0.6190476190476191,0.8871307709361499
17963093675806759,Hog logic.,dixon_buhtz,2025-08-10 00:51:00+00:00,https://www.threads.com/@dixon_buhtz/post/DNJ68Jksmvv,TEXT_POST,,10.0,True,False,,no,negative,0.9436946086931597,ensemble,gradient_boosting,0.0008974135747316323,0.9436946086931597,0.05540797773210867,0.6190476190476191,0.8871307709361499
17867706123349393,"Buy some actual sugar with your SNAP and some lemons, and make lemonade.",djag_82,2025-08-10 22:26:38+00:00,https://www.threads.com/@djag_82/post/DNMPNlnyBCP,TEXT_POST,,72.0,True,False,,no,negative,0.9156892553660222,ensemble,gradient_boosting,0.002770376762269227,0.9156892553660222,0.08154036787170861,0.6190476190476191,0.8871307709361499
18077607877948615,"Shut the fuck up you fat bitch.  You look like you could live a month off not eating. Last time I checked, Hypoglycemia, ARFID, and homelessness doesn’t make you fat.  Get off your fat lazy ass and get a job",dlv18137,2025-08-09 22:58:46+00:00,https://www.threads.com/@dlv18137/post/DNJuGH-JoAV,TEXT_POST,,207.0,True,False,,no,negative,0.9245674530224657,ensemble,gradient_boosting,0.0044849194337582155,0.9245674530224657,0.07094762754377615,0.6190476190476191,0.8871307709361499
18079413841741153,">41
>software engineer
>on public benefits
>definitely 350+lbs
>complaining soda was taken off of things provided by public assistance
>just don't be disgusting on public assistance???",doitallguy,2025-08-10 17:03:35+00:00,https://www.threads.com/@doitallguy/post/DNLqPdqO654,TEXT_POST,,184.0,True,False,,no,negative,0.9946702272941536,ensemble,gradient_boosting,0.0006441827348882901,0.9946702272941536,0.004685589970958128,0.6190476190476191,0.8871307709361499
17856067908484892,I mean you can buy WAY more bananas than a single soda and they’ll fill you up more,dope.sweat,2025-08-11 08:29:50+00:00,https://www.threads.com/@dope.sweat/post/DNNUPmIu19l,TEXT_POST,,83.0,True,False,,no,negative,0.9772166545500678,ensemble,gradient_boosting,0.0005017760596621076,0.9772166545500678,0.022281569390270047,0.6190476190476191,0.8871307709361499
18375334876131095,You shouldn’t be able to get fat on food stamps,doublemeat71,2025-08-10 06:23:50+00:00,https://www.threads.com/@doublemeat71/post/DNKhB5ju8jb,TEXT_POST,,47.0,True,False,,no,negative,0.9606383029050917,ensemble,gradient_boosting,0.0006876469859492806,0.9606383029050917,0.038674050108959065,0.6190476190476191,0.8871307709361499
18045006533646708,Milk is better,dsplinsell99,2025-08-10 17:20:44+00:00,https://www.threads.com/@dsplinsell99/post/DNLsNKZR3ZL,TEXT_POST,,14.0,True,False,,no,negative,0.9878674098716115,ensemble,gradient_boosting,0.0011123888928392426,0.9878674098716115,0.011020201235549162,0.6190476190476191,0.8871307709361499
18077058703944334,I’ve been there…with 4 small kids. I wasn’t told what to buy but I bought as healthy as possible anyway. And milk is better than soda to stave off hunger.,dsplinsell99,2025-08-10 17:22:13+00:00,https://www.threads.com/@dsplinsell99/post/DNLsX7_xzkj,154,TRUE,,,,,no,negative,0.9502892136344024,ensemble,gradient_boosting,0.04776049421345628,0.9502892136344024,0.001950292152141367,0.6190476190476191,0.8871307709361499
18077058703944334,I’ve been there…with 4 small kids. I wasn’t told what to buy but I bought as healthy as possible anyway. And milk is better than soda to stave off hunger.,dsplinsell99,2025-08-10 17:22:13+00:00,https://www.threads.com/@dsplinsell99/post/DNLsX7_xzkj,154,TRUE,,,,,no,negative,0.9502892136344024,ensemble,gradient_boosting,0.04776049421345628,0.9502892136344024,0.001950292152141367,0.6190476190476191,0.8871307709361499
18056356667375544,Looks like you've had $3 left on EBT quite a few times....,dt_st559,2025-08-10 03:42:06+00:00,https://www.threads.com/@dt_st559/post/DNKOhTouwXh,TEXT_POST,,58.0,True,False,,no,negative,0.9808393701531893,ensemble,gradient_boosting,0.0009327366685135928,0.9808393701531893,0.01822789317829706,0.6190476190476191,0.8871307709361499
18121310137433859,"After looking at your profile picture it makes sense that you would support sugary shit being available on EBT. 

Go for a walk.  Eat a salad.",dustinbobst,2025-08-11 11:40:08+00:00,https://www.threads.com/@dustinbobst/post/DNNqBWMRoH7,TEXT_POST,,142.0,True,False,,no,negative,0.9397152734727605,ensemble,gradient_boosting,0.0009608375091419789,0.9397152734727605,0.059323889018097556,0.6190476190476191,0.8871307709361499
18050235272231830,Did you somehow retain every calorie ever ingested by you,dylandard,2025-08-11 13:28:59+00:00,https://www.threads.com/@dylandard/post/DNN2encRJpm,TEXT_POST,,57.0,True,False,,no,negative,0.9436946086931597,ensemble,gradient_boosting,0.0008974135747316323,0.9436946086931597,0.05540797773210867,0.6190476190476191,0.8871307709361499
18088327981739154,It’s also abundantly clear they don’t understand Maslow’s hierarchy of needs,earth2brittknee,2025-08-10 07:14:05+00:00,https://www.threads.com/@earth2brittknee/post/DNKmx1Gu-4p,76,TRUE,,,,,no,negative,0.9434685733771314,ensemble,gradient_boosting,0.001136720302551164,0.9434685733771314,0.055394706320317406,0.6190476190476191,0.8871307709361499
17847534039511513,"I’m a judgmental asshole, also getting dietary plans from a whale is like getting speech therapy from Helen Keller.",easilyiquit,2025-08-10 02:24:41+00:00,https://www.threads.com/@easilyiquit/post/DNKFqPrMZEv,TEXT_POST,,115.0,True,False,,no,neutral,0.9833380960144394,ensemble,gradient_boosting,4.887541802495416e-05,0.01661302856753547,0.9833380960144394,0.6190476190476191,0.8871307709361499
18076595230787205,"The fuck are you talking about. 3 bucks will get you a loaf of bread , pack of cheap hot dogs and you can eat for 3 days.",eastcoast.inmidwest,2025-08-09 22:25:30+00:00,https://www.threads.com/@eastcoast.inmidwest/post/DNJqSZtyHKY,TEXT_POST,,121.0,True,False,,no,negative,0.9436946086931597,ensemble,gradient_boosting,0.0008974135747316323,0.9436946086931597,0.05540797773210867,0.6190476190476191,0.8871307709361499
18057249047104856,Just say you are form Westchester and never experienced poverty and hated it enough to not want to be poor.,eastcoast.inmidwest,2025-08-09 22:26:28+00:00,https://www.threads.com/@eastcoast.inmidwest/post/DNJqZe_SuPJ,107,TRUE,,,,,no,negative,0.9646225467208145,ensemble,gradient_boosting,0.001023638830689425,0.9646225467208145,0.03435381444849619,0.6190476190476191,0.8871307709361499
18073434539022427,"This is straight up not true. Sugar and carbs burn quickly and result in painful hunger pangs, actually. Going into ketosis while in hunger if it’s necessary is superior and a natural process that does not result in painful hunger pangs or feeling nauseated or dizzy when hungry, the way sugar and carbs do. You’re better off literally eating a stick of butter in that case and would sustain efficiently.",eau_de_spirit,2025-08-10 16:26:53+00:00,https://www.threads.com/@eau_de_spirit/post/DNLmCs1tlE9,TEXT_POST,,404.0,True,False,,no,negative,0.9863361635675953,ensemble,gradient_boosting,0.0039625916947127965,0.9863361635675953,0.009701244737691765,0.6190476190476191,0.8871307709361499
17995607744811095,So does drinking water and it’s free.,ecv_widder,2025-08-10 20:46:02+00:00,https://www.threads.com/@ecv_widder/post/DNMDs0GPuUK,TEXT_POST,,37.0,True,False,,no,negative,0.9436946086931597,ensemble,gradient_boosting,0.0008974135747316323,0.9436946086931597,0.05540797773210867,0.6190476190476191,0.8871307709361499
17886632838339915,"Yeah, I was single mom of 2 but I didn’t get assistance I made to much money, yeah right. I did with what I had and I didn’t complain. I’m the adult.",ecv_widder,2025-08-10 20:47:46+00:00,https://www.threads.com/@ecv_widder/post/DNMD5hZv0SA,149,TRUE,,,,,no,negative,0.9415538957775804,ensemble,gradient_boosting,0.011641303404426203,0.9415538957775804,0.04680480081799327,0.6190476190476191,0.8871307709361499
17886632838339915,"Yeah, I was single mom of 2 but I didn’t get assistance I made to much money, yeah right. I did with what I had and I didn’t complain. I’m the adult.",ecv_widder,2025-08-10 20:47:46+00:00,https://www.threads.com/@ecv_widder/post/DNMD5hZv0SA,149,TRUE,,,,,no,negative,0.9415538957775804,ensemble,gradient_boosting,0.011641303404426203,0.9415538957775804,0.04680480081799327,0.6190476190476191,0.8871307709361499
18070566959025034,Your fat,eddie_d_39,2025-08-11 21:46:58+00:00,https://www.threads.com/@eddie_d_39/post/DNOvd7VOXUw,TEXT_POST,,8.0,True,False,,no,negative,0.9436946086931597,ensemble,gradient_boosting,0.0008974135747316323,0.9436946086931597,0.05540797773210867,0.6190476190476191,0.8871307709361499
18120026287487731,🐷🤡,edivan808,2025-08-10 17:03:08+00:00,https://www.threads.com/@edivan808/post/DNLqMNLpncR,TEXT_POST,,2.0,True,False,,no,negative,0.9436946086931597,ensemble,gradient_boosting,0.0008974135747316323,0.9436946086931597,0.05540797773210867,0.6190476190476191,0.8871307709361499
18066027944267961,"Get a job, fatty",efaust805,2025-08-10 05:02:35+00:00,https://www.threads.com/@efaust805/post/DNKXuvluXSx,TEXT_POST,,16.0,True,False,,no,negative,0.9436946086931597,ensemble,gradient_boosting,0.0008974135747316323,0.9436946086931597,0.05540797773210867,0.6190476190476191,0.8871307709361499
18068162581923271,I’m just here for the ratio and the irony your bmi brings to the table.,egentantropy,2025-08-10 05:07:05+00:00,https://www.threads.com/@egentantropy/post/DNKYPqpOFeP,TEXT_POST,,71.0,True,False,,no,negative,0.9647251198398751,ensemble,gradient_boosting,0.0009174126994619759,0.9647251198398751,0.03435746746066306,0.6190476190476191,0.8871307709361499
17919228780164967,Once I saw your profile pic everything made sense,elargenauta,2025-08-10 15:14:24+00:00,https://www.threads.com/@elargenauta/post/DNLdv1mA2jt,TEXT_POST,,49.0,True,False,,no,negative,0.9436946086931597,ensemble,gradient_boosting,0.0008974135747316323,0.9436946086931597,0.05540797773210867,0.6190476190476191,0.8871307709361499
18285948241262461,I have chronic pancreatitis and have to go clear liquids for 3-5 days. The only thing I can tolerate to keep my sugar up and stable is ginger ale.,elizabeth.percey,2025-08-09 23:36:41+00:00,https://www.threads.com/@elizabeth.percey/post/DNJybxKuuqs,TEXT_POST,,146.0,True,False,,no,negative,0.9880983382594503,ensemble,gradient_boosting,0.0003489312619218224,0.9880983382594503,0.011552730478628008,0.6190476190476191,0.8871307709361499
18094117729710517,Lmao keep telling yourself that soda is more filling than beans or a can of tuna. Which you can literally eat anywhere and do not need a house to cook it in.,emily.gregoire09,2025-08-10 19:10:11+00:00,https://www.threads.com/@emily.gregoire09/post/DNL4uvsxqoi,TEXT_POST,,157.0,True,False,,no,negative,0.9970449820790082,ensemble,gradient_boosting,0.0003500697003217406,0.9970449820790082,0.0026049482206702375,0.6190476190476191,0.8871307709361499
17975318906756276,You know what also is liquid and staves off hunger. Water.,eric.delacruz.2102,2025-08-10 20:07:04+00:00,https://www.threads.com/@eric.delacruz.2102/post/DNL_PV6S9nm,TEXT_POST,,58.0,True,False,,no,negative,0.9875999581312249,ensemble,gradient_boosting,0.00024760111324623185,0.9875999581312249,0.01215244075552892,0.6190476190476191,0.8871307709361499
17847546567539327,Oooooof course it’s the over weight diabetic crying because she can’t get twinkies with her government assisted paycheck for food.,eric.delacruz.2102,2025-08-10 20:08:10+00:00,https://www.threads.com/@eric.delacruz.2102/post/DNL_XZ-SHtm,130,TRUE,,,,,no,negative,0.9606513877319688,ensemble,gradient_boosting,0.0006876563523692293,0.9606513877319688,0.038660955915662015,0.6190476190476191,0.8871307709361499
18101631025602253,"Actually somebody that's been on the carnivore diet for now the last almost 30 days, sugar is a hunger stimulant. I haven't had refined sugar in almost a month and I have no urge to get any. That $3 can get you a loaf of bread and some lunch meat from Dollar tree.",evhgameovr,2025-08-09 22:17:12+00:00,https://www.threads.com/@evhgameovr/post/DNJpVldvETk,TEXT_POST,,264.0,True,False,,no,negative,0.9924993870779166,ensemble,gradient_boosting,0.0001380415061432825,0.9924993870779166,0.00736257141594,0.6190476190476191,0.8871307709361499
18123216625484795,"I do experience hypoglycemia. Soda isn't fixing a damn thing. 100% juice does temporarily helps (get juice for your imaginary $3 instead- that is and always was allowed to purchase with snap), but most of all the protein intake- which is  critical factor if you in fact suffer from that condition. Stop making excuses for sugar addiction",evuh7,2025-08-10 18:37:29+00:00,https://www.threads.com/@evuh7/post/DNL0_OwynAh,337,TRUE,,,,,no,negative,0.9985629741480562,ensemble,gradient_boosting,0.00027204223411580124,0.9985629741480562,0.001164983617827894,0.6190476190476191,0.8871307709361499
18052615247611084,"Heres what you don’t understand because your mindset is so self centered ill put it in easier terms.

You gave 10 dollars to a homeless man for food and you found out he ends up buying alcohol or narcotics you would be pissed right?

This is the same mindset the tax payers have on people who use SNAP is it should be used for nutritional benefits like produce, meats, dairy. You can skip a soda and buy an un-carbonated and un-caffeinated drink like Apple Juice that does the same + meets nutrition",ewreggienm,2025-08-11 16:29:08+00:00,https://www.threads.com/@ewreggienm/post/DNOLGHuAe5x,TEXT_POST,,499.0,True,False,,no,negative,0.9963981219226196,ensemble,gradient_boosting,0.0014672772426132638,0.9963981219226196,0.0021346008347672544,0.6190476190476191,0.8871307709361499
18148735438399599,So is an apple,expatbrasileiromomma,2025-08-10 12:44:43+00:00,https://www.threads.com/@expatbrasileiromomma/post/DNLMndxurvc,TEXT_POST,,14.0,True,False,,no,negative,0.9436946086931597,ensemble,gradient_boosting,0.0008974135747316323,0.9436946086931597,0.05540797773210867,0.6190476190476191,0.8871307709361499
18062543411520135,lol hilarious,expatbrasileiromomma,2025-08-10 12:45:20+00:00,https://www.threads.com/@expatbrasileiromomma/post/DNLMsCHOedf,13,TRUE,,,,,no,negative,0.9436946086931597,ensemble,gradient_boosting,0.0008974135747316323,0.9436946086931597,0.05540797773210867,0.6190476190476191,0.8871307709361499
18091394485671004,"Bitch, you need to skip a lot more than soda. And from a who was fat as a little kid and boys are WAY harsher than girls are let's be real, you're full of shit.  Trust me you need to put more than soda down, and the fact that you think you can ride this high horse not realizing the poor MF is struggling to hold you up is pure comedy. Touch fucking grass and get a gym membership. Thanks for coming !",fantastic_____damage,2025-08-10 18:34:13+00:00,https://www.threads.com/@fantastic_____damage/post/DNL0nTPRf0N,TEXT_POST,,401.0,True,False,,no,negative,0.9980227209965987,ensemble,gradient_boosting,0.0003278757028806903,0.9980227209965987,0.0016494033005204896,0.6190476190476191,0.8871307709361499
18062108339198569,Bananas are like 59 cents a pound and are exponentially more nutritional than a can of corn syrup.,father.of.floof,2025-08-09 23:38:07+00:00,https://www.threads.com/@father.of.floof/post/DNJymQrRiP8,TEXT_POST,,98.0,True,False,,no,negative,0.9812144354024825,ensemble,gradient_boosting,0.0005500838482988897,0.9812144354024825,0.018235480749218536,0.6190476190476191,0.8871307709361499
18337257958164467,If they made good decisions they wouldn’t been on food stamps,feargeoff,2025-08-10 12:23:00+00:00,https://www.threads.com/@feargeoff/post/DNLKIavunj5,TEXT_POST,,61.0,True,False,,no,negative,0.9606513877319688,ensemble,gradient_boosting,0.0006876563523692293,0.9606513877319688,0.038660955915662015,0.6190476190476191,0.8871307709361499
17970518906776132,I mean do whatever you need to do but if I had $3 I’d be all about beans and rice. Nutritionally it’s barren but it’s very filling and you can stretch it.,feeling_blue_garage,2025-08-09 22:43:31+00:00,https://www.threads.com/@feeling_blue_garage/post/DNJsWYROQeL,TEXT_POST,,154.0,True,False,,no,negative,0.9765850142632446,ensemble,gradient_boosting,0.000636057573227821,0.9765850142632446,0.02277892816352774,0.6190476190476191,0.8871307709361499
18019622621757320,Hahaha that’s pretty funny coming from someone who needs to cut soda out of their diet,findmeinmaine,2025-08-10 22:45:37+00:00,https://www.threads.com/@findmeinmaine/post/DNMRYmLursX,TEXT_POST,,86.0,True,False,,no,negative,0.9938999332104215,ensemble,gradient_boosting,0.000508459396670178,0.9938999332104215,0.005591607392908225,0.6190476190476191,0.8871307709361499
18053858690618871,You whats your address so we can send them to you,firstkingdavid,2025-08-10 14:58:30+00:00,https://www.threads.com/@firstkingdavid/post/DNLb7Y5xC81,49,TRUE,,,,,no,negative,0.9436946086931597,ensemble,gradient_boosting,0.0008974135747316323,0.9436946086931597,0.05540797773210867,0.6190476190476191,0.8871307709361499
18090963532676543,You know why I’m not hungry all the time? Cause I eat protein and don’t weigh 350 pounds.,fitnessdad08,2025-08-10 14:16:59+00:00,https://www.threads.com/@fitnessdad08/post/DNLXLPtABuq,TEXT_POST,,89.0,True,False,,no,negative,0.9436101744997946,ensemble,gradient_boosting,0.000986805227705754,0.9436101744997946,0.055403020272499694,0.6190476190476191,0.8871307709361499
18135010588440571,"Ummm.. excuse me.. WTF?? If you have $3 left, buy some FOOD. Don't grasp at straws with some weird diabetic homeless fever dream.",fl.man.jared,2025-08-10 03:51:22+00:00,https://www.threads.com/@fl.man.jared/post/DNKPlIosKr2,TEXT_POST,,129.0,True,False,,no,negative,0.8352602073637453,ensemble,gradient_boosting,0.0006575141482119035,0.8352602073637453,0.16408227848804277,0.6190476190476191,0.8871307709361499
18087630229819315,"If you don’t want to hear from the peanut gallery, then why make a post on social media?",foho21,2025-08-10 18:34:59+00:00,https://www.threads.com/@foho21/post/DNL0s6CRBCr,88,TRUE,,,,,no,negative,0.9084629313372279,ensemble,gradient_boosting,0.00596534056689686,0.9084629313372279,0.08557172809587524,0.6190476190476191,0.8871307709361499
18087630229819315,"If you don’t want to hear from the peanut gallery, then why make a post on social media?",foho21,2025-08-10 18:34:59+00:00,https://www.threads.com/@foho21/post/DNL0s6CRBCr,88,TRUE,,,,,no,negative,0.9084629313372279,ensemble,gradient_boosting,0.00596534056689686,0.9084629313372279,0.08557172809587524,0.6190476190476191,0.8871307709361499
17920816890111216,lol,fredward_5cissorhandz,2025-08-10 18:56:14+00:00,https://www.threads.com/@fredward_5cissorhandz/post/DNL3IpIRbK6,TEXT_POST,,3.0,True,False,,no,negative,0.9436946086931597,ensemble,gradient_boosting,0.0008974135747316323,0.9436946086931597,0.05540797773210867,0.6190476190476191,0.8871307709361499
18034505723467394,Yes . Liquid calories,freekav,2025-08-10 07:04:15+00:00,https://www.threads.com/@freekav/post/DNKlp41u_AT,TEXT_POST,,21.0,True,False,,no,negative,0.9632380199526055,ensemble,gradient_boosting,0.0007337512080868562,0.9632380199526055,0.036028228839307716,0.6190476190476191,0.8871307709361499
18097533118529185,Bananas are a cheaper option,freethinking_male,2025-08-10 17:56:03+00:00,https://www.threads.com/@freethinking_male/post/DNLwPwlOkGi,TEXT_POST,,28.0,True,False,,no,negative,0.9436946086931597,ensemble,gradient_boosting,0.0008974135747316323,0.9436946086931597,0.05540797773210867,0.6190476190476191,0.8871307709361499
17914753326155217,When I was in MJC The professor I had was OB/GYN and he said he didn’t give a fuck if you were pregnant and the only thing you could have was a soda to fucking drink it. Calories are calories at that point and even soda is better than just water.,friendlyneighborhodmetalchick,2025-08-10 16:59:04+00:00,https://www.threads.com/@friendlyneighborhodmetalchick/post/DNLpud4pnEe,TEXT_POST,,246.0,True,False,,no,negative,0.9480297885073327,ensemble,gradient_boosting,0.047508672407609635,0.9480297885073327,0.00446153908505766,0.6190476190476191,0.8871307709361499
18038484065396057,"Personally I think the govt has no business telling people what they can and can’t buy under any circumstances.  That said I also feel like if govt would stay out of regulating the shit out of everything, pay would be where it should be, and inflation would be where it should be. I hate taking part in the welfare state as much as I hate having to rely on said welfare state.",fulmoontat,2025-08-10 00:59:56+00:00,https://www.threads.com/@fulmoontat/post/DNJ79gls0TQ,TEXT_POST,,376.0,True,False,,no,negative,0.697042929522344,ensemble,gradient_boosting,0.1757288833257769,0.697042929522344,0.12722818715187903,0.6190476190476191,0.8871307709361499
18122654548472208,The fastest thing I’ve seen a poor post on this. You fat poors are outta control,funnyguymike,2025-08-11 01:57:48+00:00,https://www.threads.com/@funnyguymike/post/DNMnYMMsbyZ,TEXT_POST,,80.0,True,False,,no,negative,0.9916152425883986,ensemble,gradient_boosting,0.0005728953102236494,0.9916152425883986,0.007811862101377734,0.6190476190476191,0.8871307709361499
17912286546082471,Not when it's our tax money paying for it,fyourself75,2025-08-09 21:03:54+00:00,https://www.threads.com/@fyourself75/post/DNJg8wPO8Tv,TEXT_POST,,41.0,True,False,,no,negative,0.9327376512907001,ensemble,gradient_boosting,0.012497696525705185,0.9327376512907001,0.05476465218359476,0.6190476190476191,0.8871307709361499
17937991049929051,Of course you would think that,garth.vest,2025-08-09 22:43:39+00:00,https://www.threads.com/@garth.vest/post/DNJsXTwpKjZ,TEXT_POST,,30.0,True,False,,no,negative,0.9474598780723008,ensemble,gradient_boosting,0.0014935712989061186,0.9474598780723008,0.05104655062879312,0.6190476190476191,0.8871307709361499
17851302795520106,If that's the case buy a bag of sugar and mix it with water,gatorbait1976,2025-08-10 16:57:59+00:00,https://www.threads.com/@gatorbait1976/post/DNLpmdoOuIa,TEXT_POST,,59.0,True,False,,no,neutral,0.9841258898218749,ensemble,gradient_boosting,0.0002970281385038027,0.015577082039621269,0.9841258898218749,0.6190476190476191,0.8871307709361499
17879095071265969,So if you got 3 dollars on snap. Instead of buying 20 ramen noodles you wanna get a Coke? And hold up. . once you've involved my taxes to your household income you don't have your OWN CHOICE!!! Are you on psych meds with that rhetoric?,gaynor_brett,2025-08-10 16:47:40+00:00,https://www.threads.com/@gaynor_brett/post/DNLoa7ftryZ,TEXT_POST,,235.0,True,False,,no,negative,0.9847978092278084,ensemble,gradient_boosting,0.002337602350640556,0.9847978092278084,0.012864588421551222,0.6190476190476191,0.8871307709361499
17963391497956887,"Supplemental Nutritional Assistance Program…

Supplemental - as in pay the rest yourself
Nutritional- as in good for you and your health
Assistance - help not dependency
Program - governed by the government and they have 100% say it what they will pay for.

Lastly, in my area there are multiple county and church food banks that will get you through the tough times.",gdawson73,2025-08-09 23:34:14+00:00,https://www.threads.com/@gdawson73/post/DNJyJzHtlGH,TEXT_POST,,367.0,True,False,,no,negative,0.9860699328763324,ensemble,gradient_boosting,0.00041664124379569255,0.9860699328763324,0.013513425879871784,0.6190476190476191,0.8871307709361499
18052900385185416,"Proponents of it don’t understand science or special diets. Plus the fact that some people live in food desserts where it’s not ideal, but it’s what’s available.

As a bariatric, I can’t eat much food and avoid sugar. One serving of dark chocolate with almonds has magnesium, antioxidants, and protein; 9g of sugar, takes up less space, and it has a long shelf life.

1 cup of skim milk has 12g of sugar. A large mango has 42g. Armchair nutritionists think they’re healthier choices. Not for me.",gemfinder84,2025-08-10 17:28:51+00:00,https://www.threads.com/@gemfinder84/post/DNLtInkAerq,TEXT_POST,,495.0,True,False,,no,neutral,0.8875302612749981,ensemble,gradient_boosting,0.00039065649938707474,0.11207908222561477,0.8875302612749981,0.6190476190476191,0.8871307709361499
