id,text,username,timestamp,permalink,media_type,media_url,reply_length,has_text,is_nested,manual_sentiment,is_tagged
18125378458466741,You seen the fat fucks on ebt and snap nobody’s going hungry,dallaswood43,2025-08-11 01:00:37+00:00,https://www.threads.com/@dallaswood43/post/DNMg1WbuJu4,TEXT_POST,,60.0,TRUE,FALSE,,no
18053737700411248,Lmao stop tryna justify your fatness. Bro you eat too much you should stop drinking soda. I bet your doctor would tell you the same thing. You have 0 ability to survive on your own without assistance. You are the type of person that got Trump elected. Not because you voted for him but because you’re the type of person he talks about being obese and on food stamps and government assistance because you can’t even help yourself,dames_creations,2025-08-10 16:46:11+00:00,https://www.threads.com/@dames_creations/post/DNLoQGgt53e,TEXT_POST,,428.0,TRUE,FALSE,,no
18074167277070287,"As someone who has had SNAP before; I never bought junk food. I was even homeless for a short period and still didn’t get junk food. It’s literally never excusable to buy junk food over regular food. If you want junk food then get a job. We’re not going to pay for you to get fat, obese and have a bunch of health problems that we will then be forced to pay your fucking hospital bills for you.",damien_smith428,2025-08-10 14:33:57+00:00,https://www.threads.com/@damien_smith428/post/DNLZHjNOLZh,TEXT_POST,,394.0,TRUE,FALSE,,no
17882463096360183,"Concentrated sugar is the fucking worst thing you could possibly consume. It’s cancer-food, diabetes in a can, puts your blood sugar on a roller-coaster, and keeps you hungry. This is the shittiest pseudoscience BS argument I’ve ever heard.",danger_wulf,2025-08-10 04:01:57+00:00,https://www.threads.com/@danger_wulf/post/DNKQytDOusq,TEXT_POST,,240.0,TRUE,FALSE,,no
18093391735656016,"Gosh the amount of ""food hacks"" I discovered when I was suddenly without a job and unable to get SNAP benefits... I used to splurge on coffee grounds because it would stave the hunger for half a day and save me money in the long run. I would make a lot of rice as well. I'd take sugar and ketchup packets every time I stopped at a gas station.",daniellefishillustrations,2025-08-10 06:14:24+00:00,https://www.threads.com/@daniellefishillustrations/post/DNKf8y1OM4p,TEXT_POST,,343.0,TRUE,FALSE,,no
18065285351193584,I’m a judgemental ass hole and think your option is trash,dannyteemedia,2025-08-10 20:55:58+00:00,https://www.threads.com/@dannyteemedia/post/DNME1fovYsp,TEXT_POST,,57.0,TRUE,FALSE,,no
18080769877900488,Buy an apple its even better….fucking moron,das.cars,2025-08-10 06:01:52+00:00,https://www.threads.com/@das.cars/post/DNKeg54MbdK,TEXT_POST,,43.0,TRUE,FALSE,,no
17855444802489089,"An apple, an orange, any single piece of fruit u muppet",das.cars,2025-08-10 06:02:25+00:00,https://www.threads.com/@das.cars/post/DNKek-rsb9Q,55,TRUE,,,,,no
18281757649262825,That's a horrible argument. A can of beans or a loaf of bread is cheaper and a hell of a lot better at staving off hunger.,david.powell.7777019,2025-08-10 20:36:14+00:00,https://www.threads.com/@david.powell.7777019/post/DNMClBRhRMS,TEXT_POST,,122.0,TRUE,FALSE,,no
17884862280220348,That's a horrible argument. A can of beans or a loaf of bread is cheaper and a hell of a lot better at staving off hunger.,david.powell.7777019,2025-08-10 20:35:53+00:00,https://www.threads.com/@david.powell.7777019/post/DNMCielh_-j,TEXT_POST,,122.0,TRUE,FALSE,,no
17854465554450252,"This is stupid. If you care about the poor, help them make better choices instead of irrational excuses.",david.powell.7777019,2025-08-10 20:37:30+00:00,https://www.threads.com/@david.powell.7777019/post/DNMCuPmhY9j,104,TRUE,,,,,no
18067281013947425,"You look like you could miss a few meals. Also, there’s a thing called a job and they pay you to do work for them so you can then buy your own food, ANY FOOD YOU WANT, because it is YOUR money.",dbiagi347,2025-08-11 13:55:36+00:00,https://www.threads.com/@dbiagi347/post/DNN5hiLtEEX,193,TRUE,,,,,no
18067281013947425,"You look like you could miss a few meals. Also, there’s a thing called a job and they pay you to do work for them so you can then buy your own food, ANY FOOD YOU WANT, because it is YOUR money.",dbiagi347,2025-08-11 13:55:36+00:00,https://www.threads.com/@dbiagi347/post/DNN5hiLtEEX,193,TRUE,,,,,no
18076789903779501,This is the least educated take on nutrition I've ever heard. People seriously need to think about the consequences for other peopl and question why they think themselves right.,deadfinksdonttalk,2025-08-09 23:56:39+00:00,https://www.threads.com/@deadfinksdonttalk/post/DNJ0uA7hQ2j,TEXT_POST,,177.0,TRUE,FALSE,,no
17872932738311022,I'm autistic and soda is my safe beverage.,deadguybob,2025-08-10 03:44:00+00:00,https://www.threads.com/@deadguybob/post/DNKOvP-ORIY,TEXT_POST,,42.0,TRUE,FALSE,,no
18088070689616251,"Subsidies of billion dollar cola companies makes no sense. Also, shoving Coca Cola down poor people’s throats just makes them more dependent on socialized healthcare.",dean_socks,2025-08-10 14:20:57+00:00,https://www.threads.com/@dean_socks/post/DNLXoYHuHhC,TEXT_POST,,166.0,TRUE,FALSE,,no
18301347604219066,"A bunch of bananas is like $2, leaves you $1 to get a water. Would you rather 4-5 bananas and a water or a 12oz soda?",deanodiscipline,2025-08-10 17:07:29+00:00,https://www.threads.com/@deanodiscipline/post/DNLqsCxRQFq,TEXT_POST,,117.0,TRUE,FALSE,,no
18065835419337214,"Soda is never ""a really great solution"" If you're really trying to make the argument that you just need something in your stomach for $3.00, there are far better choices than soda.",dearn3wenger,2025-08-10 18:08:55+00:00,https://www.threads.com/@dearn3wenger/post/DNLxuD0uY-s,TEXT_POST,,180.0,TRUE,FALSE,,no
17987599463698641,That’s a huge bitch!,dedtone,2025-08-11 13:07:15+00:00,https://www.threads.com/@dedtone/post/DNNz_Y9NKtD,TEXT_POST,,20.0,TRUE,FALSE,,no
17987221007838345,"For less than $3 you  an buy 1 cucumber, 2 roma tomatoes, 1 apple, 1 lemon. Dice up, squeeze lemon on top. Healthy and easy summer salad. *priced on Walmart app",deeeemho,2025-08-10 16:25:26+00:00,https://www.threads.com/@deeeemho/post/DNLl4JzOc3t,TEXT_POST,,160.0,TRUE,FALSE,,no
18088390984779705,I have hypoglycemia and it you drink that soda it helps for a hot minute and then you get worse,deekalu,2025-08-09 23:18:50+00:00,https://www.threads.com/@deekalu/post/DNJwZCevD62,95,TRUE,,,,,no
18097600399613093,"Im a judgemental a hole ,now go do a push-up at your job.
We are tired of paying for your free waddle source, paying for you to get diabetes, then all the stuff to keep you alive after you get it.",deepsouth_fareast,2025-08-10 12:46:39+00:00,https://www.threads.com/@deepsouth_fareast/post/DNLM1pexxO6,196,TRUE,,,,,no
18060614972366047,Of course *you* think that,derpy_terpz,2025-08-10 20:16:00+00:00,https://www.threads.com/@derpy_terpz/post/DNMAQ2LvgRq,TEXT_POST,,26.0,TRUE,FALSE,,no
17917136193137964,"I was homeless, and I’m *on* SNAP. Shut tf up",derpy_terpz,2025-08-10 20:16:25+00:00,https://www.threads.com/@derpy_terpz/post/DNMAT3gSnch,45,TRUE,,,,,no
17917136193137964,"I was homeless, and I’m *on* SNAP. Shut tf up",derpy_terpz,2025-08-10 20:16:25+00:00,https://www.threads.com/@derpy_terpz/post/DNMAT3gSnch,45,TRUE,,,,,no
18394532587188181,Retard opinion,dgen311,2025-08-11 12:52:43+00:00,https://www.threads.com/@dgen311/post/DNNyU8CuSBL,TEXT_POST,,14.0,TRUE,FALSE,,no
18076636669778188,Soda isn't good for hypoglycemia will fucking Spike you you know nothing you found a tiny amount of information you put it together and you think you're a fucking expert the best thing for hypoglycemia is milk because it contains protein which stops blood sugars from spiking you fucking dinner plate face looking jerk off you're not intelligent go home your opinion doesn't matter just because you have one doesn't mean it's,dgen311,2025-08-11 12:54:05+00:00,https://www.threads.com/@dgen311/post/DNNyfAYu60C,425,TRUE,,,,,no
18161904376370324,Soda isn't good for hypoglycemia will fucking Spike you you know nothing you found a tiny amount of information you put it together and you think you're a fucking expert the best thing for hypoglycemia is milk because it contains protein which stops blood sugars from spiking you fucking dinner plate face looking jerk off you're not intelligent go home your opinion doesn't matter just because you have one doesn't mean it's,dgen311,2025-08-11 12:53:48+00:00,https://www.threads.com/@dgen311/post/DNNyc8UOzq6,425,TRUE,,,,,no
17975176817913856,Yes the corporations destroying our planet. Perfect let’s subsidize them with food stamps,diktyna,2025-08-10 20:03:48+00:00,https://www.threads.com/@diktyna/post/DNL-3agyVHB,TEXT_POST,,89.0,TRUE,FALSE,,no
17963093675806759,Hog logic.,dixon_buhtz,2025-08-10 00:51:00+00:00,https://www.threads.com/@dixon_buhtz/post/DNJ68Jksmvv,TEXT_POST,,10.0,TRUE,FALSE,,no
17867706123349393,"Buy some actual sugar with your SNAP and some lemons, and make lemonade.",djag_82,2025-08-10 22:26:38+00:00,https://www.threads.com/@djag_82/post/DNMPNlnyBCP,TEXT_POST,,72.0,TRUE,FALSE,,no
18077607877948615,"Shut the fuck up you fat bitch.  You look like you could live a month off not eating. Last time I checked, Hypoglycemia, ARFID, and homelessness doesn’t make you fat.  Get off your fat lazy ass and get a job",dlv18137,2025-08-09 22:58:46+00:00,https://www.threads.com/@dlv18137/post/DNJuGH-JoAV,TEXT_POST,,207.0,TRUE,FALSE,,no
18079413841741153,">41
>software engineer
>on public benefits
>definitely 350+lbs
>complaining soda was taken off of things provided by public assistance
>just don't be disgusting on public assistance???",doitallguy,2025-08-10 17:03:35+00:00,https://www.threads.com/@doitallguy/post/DNLqPdqO654,TEXT_POST,,184.0,TRUE,FALSE,,no
17856067908484892,I mean you can buy WAY more bananas than a single soda and they’ll fill you up more,dope.sweat,2025-08-11 08:29:50+00:00,https://www.threads.com/@dope.sweat/post/DNNUPmIu19l,TEXT_POST,,83.0,TRUE,FALSE,,no
18375334876131095,You shouldn’t be able to get fat on food stamps,doublemeat71,2025-08-10 06:23:50+00:00,https://www.threads.com/@doublemeat71/post/DNKhB5ju8jb,TEXT_POST,,47.0,TRUE,FALSE,,no
18045006533646708,Milk is better,dsplinsell99,2025-08-10 17:20:44+00:00,https://www.threads.com/@dsplinsell99/post/DNLsNKZR3ZL,TEXT_POST,,14.0,TRUE,FALSE,,no
18077058703944334,I’ve been there…with 4 small kids. I wasn’t told what to buy but I bought as healthy as possible anyway. And milk is better than soda to stave off hunger.,dsplinsell99,2025-08-10 17:22:13+00:00,https://www.threads.com/@dsplinsell99/post/DNLsX7_xzkj,154,TRUE,,,,,no
18077058703944334,I’ve been there…with 4 small kids. I wasn’t told what to buy but I bought as healthy as possible anyway. And milk is better than soda to stave off hunger.,dsplinsell99,2025-08-10 17:22:13+00:00,https://www.threads.com/@dsplinsell99/post/DNLsX7_xzkj,154,TRUE,,,,,no
18056356667375544,Looks like you've had $3 left on EBT quite a few times....,dt_st559,2025-08-10 03:42:06+00:00,https://www.threads.com/@dt_st559/post/DNKOhTouwXh,TEXT_POST,,58.0,TRUE,FALSE,,no
18121310137433859,"After looking at your profile picture it makes sense that you would support sugary shit being available on EBT. 

Go for a walk.  Eat a salad.",dustinbobst,2025-08-11 11:40:08+00:00,https://www.threads.com/@dustinbobst/post/DNNqBWMRoH7,TEXT_POST,,142.0,TRUE,FALSE,,no
18050235272231830,Did you somehow retain every calorie ever ingested by you,dylandard,2025-08-11 13:28:59+00:00,https://www.threads.com/@dylandard/post/DNN2encRJpm,TEXT_POST,,57.0,TRUE,FALSE,,no
18088327981739154,It’s also abundantly clear they don’t understand Maslow’s hierarchy of needs,earth2brittknee,2025-08-10 07:14:05+00:00,https://www.threads.com/@earth2brittknee/post/DNKmx1Gu-4p,76,TRUE,,,,,no
17847534039511513,"I’m a judgmental asshole, also getting dietary plans from a whale is like getting speech therapy from Helen Keller.",easilyiquit,2025-08-10 02:24:41+00:00,https://www.threads.com/@easilyiquit/post/DNKFqPrMZEv,TEXT_POST,,115.0,TRUE,FALSE,,no
18076595230787205,"The fuck are you talking about. 3 bucks will get you a loaf of bread , pack of cheap hot dogs and you can eat for 3 days.",eastcoast.inmidwest,2025-08-09 22:25:30+00:00,https://www.threads.com/@eastcoast.inmidwest/post/DNJqSZtyHKY,TEXT_POST,,121.0,TRUE,FALSE,,no
18057249047104856,Just say you are form Westchester and never experienced poverty and hated it enough to not want to be poor.,eastcoast.inmidwest,2025-08-09 22:26:28+00:00,https://www.threads.com/@eastcoast.inmidwest/post/DNJqZe_SuPJ,107,TRUE,,,,,no
18073434539022427,"This is straight up not true. Sugar and carbs burn quickly and result in painful hunger pangs, actually. Going into ketosis while in hunger if it’s necessary is superior and a natural process that does not result in painful hunger pangs or feeling nauseated or dizzy when hungry, the way sugar and carbs do. You’re better off literally eating a stick of butter in that case and would sustain efficiently.",eau_de_spirit,2025-08-10 16:26:53+00:00,https://www.threads.com/@eau_de_spirit/post/DNLmCs1tlE9,TEXT_POST,,404.0,TRUE,FALSE,,no
17995607744811095,So does drinking water and it’s free.,ecv_widder,2025-08-10 20:46:02+00:00,https://www.threads.com/@ecv_widder/post/DNMDs0GPuUK,TEXT_POST,,37.0,TRUE,FALSE,,no
17886632838339915,"Yeah, I was single mom of 2 but I didn’t get assistance I made to much money, yeah right. I did with what I had and I didn’t complain. I’m the adult.",ecv_widder,2025-08-10 20:47:46+00:00,https://www.threads.com/@ecv_widder/post/DNMD5hZv0SA,149,TRUE,,,,,no
17886632838339915,"Yeah, I was single mom of 2 but I didn’t get assistance I made to much money, yeah right. I did with what I had and I didn’t complain. I’m the adult.",ecv_widder,2025-08-10 20:47:46+00:00,https://www.threads.com/@ecv_widder/post/DNMD5hZv0SA,149,TRUE,,,,,no
18070566959025034,Your fat,eddie_d_39,2025-08-11 21:46:58+00:00,https://www.threads.com/@eddie_d_39/post/DNOvd7VOXUw,TEXT_POST,,8.0,TRUE,FALSE,,no
18120026287487731,🐷🤡,edivan808,2025-08-10 17:03:08+00:00,https://www.threads.com/@edivan808/post/DNLqMNLpncR,TEXT_POST,,2.0,TRUE,FALSE,,no
18066027944267961,"Get a job, fatty",efaust805,2025-08-10 05:02:35+00:00,https://www.threads.com/@efaust805/post/DNKXuvluXSx,TEXT_POST,,16.0,TRUE,FALSE,,no
18068162581923271,I’m just here for the ratio and the irony your bmi brings to the table.,egentantropy,2025-08-10 05:07:05+00:00,https://www.threads.com/@egentantropy/post/DNKYPqpOFeP,TEXT_POST,,71.0,TRUE,FALSE,,no
17919228780164967,Once I saw your profile pic everything made sense,elargenauta,2025-08-10 15:14:24+00:00,https://www.threads.com/@elargenauta/post/DNLdv1mA2jt,TEXT_POST,,49.0,TRUE,FALSE,,no
18285948241262461,I have chronic pancreatitis and have to go clear liquids for 3-5 days. The only thing I can tolerate to keep my sugar up and stable is ginger ale.,elizabeth.percey,2025-08-09 23:36:41+00:00,https://www.threads.com/@elizabeth.percey/post/DNJybxKuuqs,TEXT_POST,,146.0,TRUE,FALSE,,no
18094117729710517,Lmao keep telling yourself that soda is more filling than beans or a can of tuna. Which you can literally eat anywhere and do not need a house to cook it in.,emily.gregoire09,2025-08-10 19:10:11+00:00,https://www.threads.com/@emily.gregoire09/post/DNL4uvsxqoi,TEXT_POST,,157.0,TRUE,FALSE,,no
17975318906756276,You know what also is liquid and staves off hunger. Water.,eric.delacruz.2102,2025-08-10 20:07:04+00:00,https://www.threads.com/@eric.delacruz.2102/post/DNL_PV6S9nm,TEXT_POST,,58.0,TRUE,FALSE,,no
17847546567539327,Oooooof course it’s the over weight diabetic crying because she can’t get twinkies with her government assisted paycheck for food.,eric.delacruz.2102,2025-08-10 20:08:10+00:00,https://www.threads.com/@eric.delacruz.2102/post/DNL_XZ-SHtm,130,TRUE,,,,,no
18101631025602253,"Actually somebody that's been on the carnivore diet for now the last almost 30 days, sugar is a hunger stimulant. I haven't had refined sugar in almost a month and I have no urge to get any. That $3 can get you a loaf of bread and some lunch meat from Dollar tree.",evhgameovr,2025-08-09 22:17:12+00:00,https://www.threads.com/@evhgameovr/post/DNJpVldvETk,TEXT_POST,,264.0,TRUE,FALSE,,no
18123216625484795,"I do experience hypoglycemia. Soda isn't fixing a damn thing. 100% juice does temporarily helps (get juice for your imaginary $3 instead- that is and always was allowed to purchase with snap), but most of all the protein intake- which is  critical factor if you in fact suffer from that condition. Stop making excuses for sugar addiction",evuh7,2025-08-10 18:37:29+00:00,https://www.threads.com/@evuh7/post/DNL0_OwynAh,337,TRUE,,,,,no
18052615247611084,"Heres what you don’t understand because your mindset is so self centered ill put it in easier terms.

You gave 10 dollars to a homeless man for food and you found out he ends up buying alcohol or narcotics you would be pissed right?

This is the same mindset the tax payers have on people who use SNAP is it should be used for nutritional benefits like produce, meats, dairy. You can skip a soda and buy an un-carbonated and un-caffeinated drink like Apple Juice that does the same + meets nutrition",ewreggienm,2025-08-11 16:29:08+00:00,https://www.threads.com/@ewreggienm/post/DNOLGHuAe5x,TEXT_POST,,499.0,TRUE,FALSE,,no
18148735438399599,So is an apple,expatbrasileiromomma,2025-08-10 12:44:43+00:00,https://www.threads.com/@expatbrasileiromomma/post/DNLMndxurvc,TEXT_POST,,14.0,TRUE,FALSE,,no
18062543411520135,lol hilarious,expatbrasileiromomma,2025-08-10 12:45:20+00:00,https://www.threads.com/@expatbrasileiromomma/post/DNLMsCHOedf,13,TRUE,,,,,no
18091394485671004,"Bitch, you need to skip a lot more than soda. And from a who was fat as a little kid and boys are WAY harsher than girls are let's be real, you're full of shit.  Trust me you need to put more than soda down, and the fact that you think you can ride this high horse not realizing the poor MF is struggling to hold you up is pure comedy. Touch fucking grass and get a gym membership. Thanks for coming !",fantastic_____damage,2025-08-10 18:34:13+00:00,https://www.threads.com/@fantastic_____damage/post/DNL0nTPRf0N,TEXT_POST,,401.0,TRUE,FALSE,,no
18062108339198569,Bananas are like 59 cents a pound and are exponentially more nutritional than a can of corn syrup.,father.of.floof,2025-08-09 23:38:07+00:00,https://www.threads.com/@father.of.floof/post/DNJymQrRiP8,TEXT_POST,,98.0,TRUE,FALSE,,no
18337257958164467,If they made good decisions they wouldn’t been on food stamps,feargeoff,2025-08-10 12:23:00+00:00,https://www.threads.com/@feargeoff/post/DNLKIavunj5,TEXT_POST,,61.0,TRUE,FALSE,,no
17970518906776132,I mean do whatever you need to do but if I had $3 I’d be all about beans and rice. Nutritionally it’s barren but it’s very filling and you can stretch it.,feeling_blue_garage,2025-08-09 22:43:31+00:00,https://www.threads.com/@feeling_blue_garage/post/DNJsWYROQeL,TEXT_POST,,154.0,TRUE,FALSE,,no
18019622621757320,Hahaha that’s pretty funny coming from someone who needs to cut soda out of their diet,findmeinmaine,2025-08-10 22:45:37+00:00,https://www.threads.com/@findmeinmaine/post/DNMRYmLursX,TEXT_POST,,86.0,TRUE,FALSE,,no
18053858690618871,You whats your address so we can send them to you,firstkingdavid,2025-08-10 14:58:30+00:00,https://www.threads.com/@firstkingdavid/post/DNLb7Y5xC81,49,TRUE,,,,,no
18090963532676543,You know why I’m not hungry all the time? Cause I eat protein and don’t weigh 350 pounds.,fitnessdad08,2025-08-10 14:16:59+00:00,https://www.threads.com/@fitnessdad08/post/DNLXLPtABuq,TEXT_POST,,89.0,TRUE,FALSE,,no
18135010588440571,"Ummm.. excuse me.. WTF?? If you have $3 left, buy some FOOD. Don't grasp at straws with some weird diabetic homeless fever dream.",fl.man.jared,2025-08-10 03:51:22+00:00,https://www.threads.com/@fl.man.jared/post/DNKPlIosKr2,TEXT_POST,,129.0,TRUE,FALSE,,no
18087630229819315,"If you don’t want to hear from the peanut gallery, then why make a post on social media?",foho21,2025-08-10 18:34:59+00:00,https://www.threads.com/@foho21/post/DNL0s6CRBCr,88,TRUE,,,,,no
18087630229819315,"If you don’t want to hear from the peanut gallery, then why make a post on social media?",foho21,2025-08-10 18:34:59+00:00,https://www.threads.com/@foho21/post/DNL0s6CRBCr,88,TRUE,,,,,no
17920816890111216,lol,fredward_5cissorhandz,2025-08-10 18:56:14+00:00,https://www.threads.com/@fredward_5cissorhandz/post/DNL3IpIRbK6,TEXT_POST,,3.0,TRUE,FALSE,,no
18034505723467394,Yes . Liquid calories,freekav,2025-08-10 07:04:15+00:00,https://www.threads.com/@freekav/post/DNKlp41u_AT,TEXT_POST,,21.0,TRUE,FALSE,,no
18097533118529185,Bananas are a cheaper option,freethinking_male,2025-08-10 17:56:03+00:00,https://www.threads.com/@freethinking_male/post/DNLwPwlOkGi,TEXT_POST,,28.0,TRUE,FALSE,,no
17914753326155217,When I was in MJC The professor I had was OB/GYN and he said he didn’t give a fuck if you were pregnant and the only thing you could have was a soda to fucking drink it. Calories are calories at that point and even soda is better than just water.,friendlyneighborhodmetalchick,2025-08-10 16:59:04+00:00,https://www.threads.com/@friendlyneighborhodmetalchick/post/DNLpud4pnEe,TEXT_POST,,246.0,TRUE,FALSE,,no
18038484065396057,"Personally I think the govt has no business telling people what they can and can’t buy under any circumstances.  That said I also feel like if govt would stay out of regulating the shit out of everything, pay would be where it should be, and inflation would be where it should be. I hate taking part in the welfare state as much as I hate having to rely on said welfare state.",fulmoontat,2025-08-10 00:59:56+00:00,https://www.threads.com/@fulmoontat/post/DNJ79gls0TQ,TEXT_POST,,376.0,TRUE,FALSE,,no
18122654548472208,The fastest thing I’ve seen a poor post on this. You fat poors are outta control,funnyguymike,2025-08-11 01:57:48+00:00,https://www.threads.com/@funnyguymike/post/DNMnYMMsbyZ,TEXT_POST,,80.0,TRUE,FALSE,,no
17912286546082471,Not when it's our tax money paying for it,fyourself75,2025-08-09 21:03:54+00:00,https://www.threads.com/@fyourself75/post/DNJg8wPO8Tv,TEXT_POST,,41.0,TRUE,FALSE,,no
17937991049929051,Of course you would think that,garth.vest,2025-08-09 22:43:39+00:00,https://www.threads.com/@garth.vest/post/DNJsXTwpKjZ,TEXT_POST,,30.0,TRUE,FALSE,,no
17851302795520106,If that's the case buy a bag of sugar and mix it with water,gatorbait1976,2025-08-10 16:57:59+00:00,https://www.threads.com/@gatorbait1976/post/DNLpmdoOuIa,TEXT_POST,,59.0,TRUE,FALSE,,no
17879095071265969,So if you got 3 dollars on snap. Instead of buying 20 ramen noodles you wanna get a Coke? And hold up. . once you've involved my taxes to your household income you don't have your OWN CHOICE!!! Are you on psych meds with that rhetoric?,gaynor_brett,2025-08-10 16:47:40+00:00,https://www.threads.com/@gaynor_brett/post/DNLoa7ftryZ,TEXT_POST,,235.0,TRUE,FALSE,,no
17963391497956887,"Supplemental Nutritional Assistance Program…

Supplemental - as in pay the rest yourself
Nutritional- as in good for you and your health
Assistance - help not dependency
Program - governed by the government and they have 100% say it what they will pay for.

Lastly, in my area there are multiple county and church food banks that will get you through the tough times.",gdawson73,2025-08-09 23:34:14+00:00,https://www.threads.com/@gdawson73/post/DNJyJzHtlGH,TEXT_POST,,367.0,TRUE,FALSE,,no
18052900385185416,"Proponents of it don’t understand science or special diets. Plus the fact that some people live in food desserts where it’s not ideal, but it’s what’s available.

As a bariatric, I can’t eat much food and avoid sugar. One serving of dark chocolate with almonds has magnesium, antioxidants, and protein; 9g of sugar, takes up less space, and it has a long shelf life.

1 cup of skim milk has 12g of sugar. A large mango has 42g. Armchair nutritionists think they’re healthier choices. Not for me.",gemfinder84,2025-08-10 17:28:51+00:00,https://www.threads.com/@gemfinder84/post/DNLtInkAerq,TEXT_POST,,495.0,TRUE,FALSE,,no
18072588548022925,"Sorry, I’m not taking dietary advice from a morbidly obese person.",gen_x72,2025-08-10 18:29:54+00:00,https://www.threads.com/@gen_x72/post/DNL0HtWvdZP,TEXT_POST,,66.0,TRUE,FALSE,,no
18115644940450549,Nope. A 1$ bag of pinto beans and some tortillas (1.92$) is a better option than soda any day. 🤦🏻‍♀️😬😩 OR a loaf of 1$ bread and a cheap jar of peanut butter (1.89$) at Walmart. C'mom now don't push this nonsense please. Poor doesn't have to mean crap food.,gg_jen94,2025-08-10 16:53:39+00:00,https://www.threads.com/@gg_jen94/post/DNLpGxZuGC7,TEXT_POST,,257.0,TRUE,FALSE,,no
17851238631524745,Maybe buy a loaf of bread and a jar of peanut butter instead.,ginger_snapxx92x,2025-08-10 15:45:04+00:00,https://www.threads.com/@ginger_snapxx92x/post/DNLhQdBRvO7,TEXT_POST,,61.0,TRUE,FALSE,,no
17956233233840063,Buy milk.,giraffe_33,2025-08-10 18:47:53+00:00,https://www.threads.com/@giraffe_33/post/DNL2Lc_pL0f,TEXT_POST,,9.0,TRUE,FALSE,,no
17851630110516162,BTW peanut butter can be bought for $3!,giraffe_33,2025-08-10 18:48:50+00:00,https://www.threads.com/@giraffe_33/post/DNL2SWxJb05,39,TRUE,,,,,no
18053323655393761,You can pay their medical also!,giraffe_33,2025-08-10 18:50:35+00:00,https://www.threads.com/@giraffe_33/post/DNL2fJZpRdj,31,TRUE,,,,,no
17851630110516162,BTW peanut butter can be bought for $3!,giraffe_33,2025-08-10 18:48:50+00:00,https://www.threads.com/@giraffe_33/post/DNL2SWxJb05,39,TRUE,,,,,no
17974101470760904,Because you’re an insufferable idiot.,giraffe_33,2025-08-10 18:49:40+00:00,https://www.threads.com/@giraffe_33/post/DNL2YdCpdV8,37,TRUE,,,,,no
18094015786630294,She’s never missed a meal,gixxer_gang600,2025-08-10 00:15:41+00:00,https://www.threads.com/@gixxer_gang600/post/DNJ25fTRSYu,TEXT_POST,,25.0,TRUE,FALSE,,no
18104461684500162,There are food pantries in our city. Many supported by churches on different days.,glenda_manor,2025-08-10 18:59:17+00:00,https://www.threads.com/@glenda_manor/post/DNL3e4mhFh7,82,TRUE,,,,,no
18104461684500162,There are food pantries in our city. Many supported by churches on different days.,glenda_manor,2025-08-10 18:59:17+00:00,https://www.threads.com/@glenda_manor/post/DNL3e4mhFh7,82,TRUE,,,,,no
18078684559901213,*High Fructose Corn Syrup,glizzard_fingers,2025-08-10 17:34:59+00:00,https://www.threads.com/@glizzard_fingers/post/DNLt1eGNTkI,TEXT_POST,,25.0,TRUE,FALSE,,no
18006587888792700,"Do you truly think “amplifying their voices” actually helps them? Or is it a moral high ground you can stand on. Do you go out into your local community and offer food to the “food insecure,” work at the food kitchen, donate to the pantry? Go to city all and lobby for affordable housing, offer solutions, band together like minded investors/indivuals to stand up for your principals? This is a truly Genuine Genuine question. If so, great, if not, get out there.",glizzard_fingers,2025-08-10 17:40:01+00:00,https://www.threads.com/@glizzard_fingers/post/DNLuaTSt7Yu,463,TRUE,,,,,no
18332876560202381,All the mental gymnastics for bad spending is crazy,godbodygotti215,2025-08-10 08:20:01+00:00,https://www.threads.com/@godbodygotti215/post/DNKuU1cu16F,TEXT_POST,,51.0,TRUE,FALSE,,no
18017046740572059,"Bitch bologna $1.19, and bread roll is $1.48. Shut yo ass up.",gonzotheheadhoncho,2025-08-10 20:52:12+00:00,https://www.threads.com/@gonzotheheadhoncho/post/DNMEZ5HvhG1,TEXT_POST,,61.0,TRUE,FALSE,,no
18077578712499577,I dont suppose you have heard of WORKING for money to buy food?,good_wit_hammers,2025-08-11 13:30:49+00:00,https://www.threads.com/@good_wit_hammers/post/DNN2sELuq7q,TEXT_POST,,63.0,TRUE,FALSE,,no
18168440197360088,Why’s it always the fat ones that look like they smell like cat piss trying to act like they have a say in life,gr0wyer0wn,2025-08-10 15:19:58+00:00,https://www.threads.com/@gr0wyer0wn/post/DNLeYmaN6vC,TEXT_POST,,111.0,TRUE,FALSE,,no
18349622842090894,Oh brother…,graham_logan56,2025-08-10 03:00:11+00:00,https://www.threads.com/@graham_logan56/post/DNKJuUWsVav,TEXT_POST,,11.0,TRUE,FALSE,,no
18077101640509072,How many people hungry in america?,greencountryrebellion,2025-08-09 22:22:31+00:00,https://www.threads.com/@greencountryrebellion/post/DNJp8ifR9Vs,TEXT_POST,,34.0,TRUE,FALSE,,no
18131871046450264,Yeah you shouldn’t even be able to buy soda with ebt haha,greg__pavlov,2025-08-10 19:33:15+00:00,https://www.threads.com/@greg__pavlov/post/DNL7XwWSYCR,TEXT_POST,,57.0,TRUE,FALSE,,no
17858175123471622,Did the fat chick just try to give us health advice? 🤣🤣🤣🤦🏽,gregariousgreg25,2025-08-10 20:53:55+00:00,https://www.threads.com/@gregariousgreg25/post/DNMEmfXyX4p,TEXT_POST,,58.0,TRUE,FALSE,,no
