id,text,username,timestamp,permalink,reply_length,has_text,is_nested,cleaned_text,emojis,emoji_count,has_question,has_exclamation,has_caps,word_count,char_count,positive_keywords,negative_keywords,vader_compound,vader_positive,vader_negative,vader_neutral,vader_sentiment,textblob_polarity,textblob_subjectivity,textblob_sentiment,combined_sentiment_score,optimized_sentiment,confidence,optimization_applied,hour
17941318188029045,"The pinnacle of health, ladies and gentleman.",hsvdhdurhdb,2025-08-10 21:45:46+00:00,https://www.threads.com/@hsvdhdurhdb/post/DNMKiUtxMFX,45,True,False,"The pinnacle of health, ladies and gentleman.",,0,False,False,False,7,45,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low,False,21
17960011013969768,Wrong soda is poison ☠️,tinavallee,2025-08-10 21:42:53+00:00,https://www.threads.com/@tinavallee/post/DNMKNIdOpfE,23,True,False,Wrong soda is poison,☠️,1,False,False,False,4,23,0,1,-0.765,0.0,0.569,0.431,negative,-0.5,0.9,negative,-0.659,negative,high,False,21
18131217379401569,let them choose how they receive assistance lol,jcbeasy,2025-08-10 21:41:19+00:00,https://www.threads.com/@jcbeasy/post/DNMKBoex-fw,47,True,False,let them choose how they receive assistance lol,,0,False,False,False,8,47,0,0,0.4215,0.286,0.0,0.714,positive,0.8,0.7,positive,0.5729,positive,high,False,21
18012708113777319,You look obese. Maybe you should cut back on the soda’s,mike_rabig,2025-08-10 21:39:38+00:00,https://www.threads.com/@mike_rabig/post/DNMJ1U3P3aC,55,True,False,You look obese. Maybe you should cut back on the soda’s,,0,False,False,False,11,55,0,0,-0.2732,0.0,0.174,0.826,negative,0.0,0.0,neutral,-0.16391999999999998,negative,medium,False,21
17909197263074415,sodas are a terrible solution & whoever told you this is wrong! that’s so bad for your body,justyoursouthernmamma,2025-08-10 21:39:20+00:00,https://www.threads.com/@justyoursouthernmamma/post/DNMJzJepeBl,91,True,False,sodas are a terrible solution & whoever told you this is wrong! that’s so bad for your body,,0,False,True,False,18,91,0,2,-0.8395,0.087,0.387,0.527,negative,-0.7749999999999999,0.8555555555555555,negative,-0.8137000000000001,negative,high,False,21
17864852091372678,You’re an absolute moron.,shrimpburgerz,2025-08-10 21:35:19+00:00,https://www.threads.com/@shrimpburgerz/post/DNMJVwpvAgc,25,True,False,You’re an absolute moron.,,0,False,False,False,4,25,0,1,-0.4939,0.0,0.516,0.484,negative,-0.30000000000000004,0.95,negative,-0.41634000000000004,negative,high,False,21
18037119833667621,Get a can of real food.,theicedsun,2025-08-10 21:29:44+00:00,https://www.threads.com/@theicedsun/post/DNMIszpSYAQ,23,True,False,Get a can of real food.,,0,False,False,False,6,23,0,0,0.0,0.0,0.0,1.0,neutral,0.2,0.30000000000000004,positive,0.08000000000000002,positive,low,False,21
18338264113167988,"Sugar really doesn’t stave off hunger. 
Beans and rice with some eggs are cheap and full of protein and fiber. This is a recipe to cut hunger.",laaaaanaaaakane.boop,2025-08-10 21:20:36+00:00,https://www.threads.com/@laaaaanaaaakane.boop/post/DNMHp9hyL6v,142,True,False,"Sugar really doesn’t stave off hunger. 
Beans and rice with some eggs are cheap and full of protein and fiber. This is a recipe to cut hunger.",,0,False,False,False,27,142,0,0,-0.6249,0.0,0.203,0.797,negative,0.3166666666666667,0.48333333333333334,positive,-0.24827333333333332,negative,medium,False,21
18076728967779969,Wild take,rambohambro,2025-08-10 21:02:20+00:00,https://www.threads.com/@rambohambro/post/DNMFkM8piGT,9,True,False,Wild take,,0,False,False,False,2,9,0,0,0.0,0.0,0.0,1.0,neutral,0.1,0.4,neutral,0.04000000000000001,neutral,low,False,21
17946001551031391,Retard opinion,_demonwizard_,2025-08-10 21:01:04+00:00,https://www.threads.com/@_demonwizard_/post/DNMFa4ZR9do,14,True,False,Retard opinion,,0,False,False,False,2,14,0,0,-0.5267,0.0,0.773,0.227,negative,-0.9,1.0,negative,-0.6760200000000001,negative,high,False,21
18065285351193584,I’m a judgemental ass hole and think your option is trash,dannyteemedia,2025-08-10 20:55:58+00:00,https://www.threads.com/@dannyteemedia/post/DNME1fovYsp,57,True,False,I’m a judgemental ass hole and think your option is trash,,0,False,False,False,11,57,0,0,-0.5423,0.0,0.259,0.741,negative,0.0,0.0,neutral,-0.32538,negative,high,False,20
17858175123471622,Did the fat chick just try to give us health advice? 🤣🤣🤣🤦🏽,gregariousgreg25,2025-08-10 20:53:55+00:00,https://www.threads.com/@gregariousgreg25/post/DNMEmfXyX4p,58,True,False,Did the fat chick just try to give us health advice?,🤣🤣🤣🤦🏽,1,True,False,False,11,58,0,0,0.8625,0.255,0.0,0.745,positive,0.0,0.0,neutral,0.5175,positive,high,False,20
18017046740572059,"Bitch bologna $1.19, and bread roll is $1.48. Shut yo ass up.",gonzotheheadhoncho,2025-08-10 20:52:12+00:00,https://www.threads.com/@gonzotheheadhoncho/post/DNMEZ5HvhG1,61,True,False,"Bitch bologna $1.19, and bread roll is $1.48. Shut yo ass up.",,0,False,False,False,12,61,0,0,-0.8074,0.0,0.422,0.578,negative,0.0,0.0,neutral,-0.48444,negative,high,False,20
17944325792901001,"Based on the face in your profile pic, I’m not surprised you feel this way. You want sugar? Buy an apple.",jasonkeebler97,2025-08-10 20:48:56+00:00,https://www.threads.com/@jasonkeebler97/post/DNMEB_MJKQb,105,True,False,"Based on the face in your profile pic, I’m not surprised you feel this way. You want sugar? Buy an apple.",,0,True,False,False,21,105,0,1,-0.0941,0.059,0.076,0.865,negative,-0.05,0.9,neutral,-0.07646,negative,low,False,20
17995607744811095,So does drinking water and it’s free.,ecv_widder,2025-08-10 20:46:02+00:00,https://www.threads.com/@ecv_widder/post/DNMDs0GPuUK,37,True,False,So does drinking water and it’s free.,,0,False,False,False,7,37,0,0,0.5106,0.355,0.0,0.645,positive,0.4,0.8,positive,0.46636000000000005,positive,high,False,20
18087759334789301,You can make a dozen peanut butter and jelly sandwiches for $3.00 and eat for a couple days.,knox4951,2025-08-10 20:41:42+00:00,https://www.threads.com/@knox4951/post/DNMDNGNJTXb,92,True,False,You can make a dozen peanut butter and jelly sandwiches for $3.00 and eat for a couple days.,,0,False,False,False,18,92,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low,False,20
17948938712880719,"SNAP sounds for Supplemental Nutrition Assistance Program. Soda, while enjoyable to drink, is made up of empty calories and is largely bereft of nutritional value. If the taxpayer is forced to pay for your “nutrition” it should be nutritious, not a sugary treat.",alexbitzan,2025-08-10 20:41:42+00:00,https://www.threads.com/@alexbitzan/post/DNMDNEYJJI-,262,True,False,"SNAP sounds for Supplemental Nutrition Assistance Program. Soda, while enjoyable to drink, is made up of empty calories and is largely bereft of nutritional value. If the taxpayer is forced to pay for your “nutrition” it should be nutritious, not a sugary treat.",,0,False,False,True,43,262,0,2,-0.2865,0.104,0.167,0.729,negative,0.07857142857142857,0.43214285714285716,neutral,-0.14047142857142852,negative,medium,False,20
18052666685408353,Is anyone gonna tell her about bananas? 👀,kathrynvitug,2025-08-10 20:41:01+00:00,https://www.threads.com/@kathrynvitug/post/DNMDH_tPuIo,41,True,False,Is anyone gonna tell her about bananas?,👀,1,True,False,False,7,41,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low,False,20
18017954831562709,You do realize snap is to supplement right? It is not to provide your whole grocery items for the month...........::::,tmonique0812,2025-08-10 20:37:07+00:00,https://www.threads.com/@tmonique0812/post/DNMCrfpyvAn,118,True,False,You do realize snap is to supplement right? It is not to provide your whole grocery items for the month...........::::,,0,True,False,False,20,118,1,1,0.0,0.0,0.0,1.0,neutral,0.24285714285714285,0.46785714285714286,positive,0.09714285714285714,positive,low,False,20
18281757649262825,That's a horrible argument. A can of beans or a loaf of bread is cheaper and a hell of a lot better at staving off hunger.,david.powell.7777019,2025-08-10 20:36:14+00:00,https://www.threads.com/@david.powell.7777019/post/DNMClBRhRMS,122,True,False,That's a horrible argument. A can of beans or a loaf of bread is cheaper and a hell of a lot better at staving off hunger.,,0,False,False,False,26,122,0,1,-0.8658,0.079,0.345,0.575,negative,-0.25,0.75,negative,-0.6194799999999999,negative,high,False,20
17884862280220348,That's a horrible argument. A can of beans or a loaf of bread is cheaper and a hell of a lot better at staving off hunger.,david.powell.7777019,2025-08-10 20:35:53+00:00,https://www.threads.com/@david.powell.7777019/post/DNMCielh_-j,122,True,False,That's a horrible argument. A can of beans or a loaf of bread is cheaper and a hell of a lot better at staving off hunger.,,0,False,False,False,26,122,0,1,-0.8658,0.079,0.345,0.575,negative,-0.25,0.75,negative,-0.6194799999999999,negative,high,False,20
18179981398327333,"""One must appreciate their own lives before having an opinion on mine""

Your a drag on society, Eat more sugar and do us a favor!",raytheeccentricantagonist,2025-08-10 20:35:15+00:00,https://www.threads.com/@raytheeccentricantagonist/post/DNMCd2-h_40,129,True,False,"""One must appreciate their own lives before having an opinion on mine""

Your a drag on society, Eat more sugar and do us a favor!",,0,False,True,False,25,129,1,0,0.5848,0.192,0.064,0.743,positive,0.375,0.5236111111111111,positive,0.50088,positive,high,False,20
18073615709061994,"soda? a highly processed, artificial substance with NO nutritional value over literal cans of food that supply you with nutrients and vitamins needed to survive? riiiiiiight.",nickmindbreak,2025-08-10 20:33:48+00:00,https://www.threads.com/@nickmindbreak/post/DNMCTM1PDoW,174,True,False,"soda? a highly processed, artificial substance with NO nutritional value over literal cans of food that supply you with nutrients and vitamins needed to survive? riiiiiiight.",,0,True,False,False,26,174,0,2,-0.6518,0.0,0.182,0.818,negative,-0.21999999999999997,0.77,negative,-0.47908000000000006,negative,high,False,20
18103314358569559,Um… the same 3$ could just… pay for food instead of a drink.,midnight.rave,2025-08-10 20:31:54+00:00,https://www.threads.com/@midnight.rave/post/DNMCFTqxytQ,60,True,False,Um… the same 3$ could just… pay for food instead of a drink.,,0,False,False,False,13,60,0,0,-0.1027,0.0,0.104,0.896,negative,0.0,0.125,neutral,-0.061619999999999994,negative,low,False,20
17904662700218722,Are you actually giving nutrition advice? What qualifications fo you have honestly?,problematicbehavior,2025-08-10 20:26:18+00:00,https://www.threads.com/@problematicbehavior/post/DNMBcSoyNRM,83,True,False,Are you actually giving nutrition advice? What qualifications fo you have honestly?,,0,True,False,False,12,83,0,0,0.6966,0.365,0.0,0.635,positive,0.3,0.5,positive,0.53796,positive,high,False,20
18054981296614451,Well apparently you put your mouth where your words are but for $3 other healthier foods would be better.,camoov1955,2025-08-10 20:24:47+00:00,https://www.threads.com/@camoov1955/post/DNMBRMTxCNq,105,True,False,Well apparently you put your mouth where your words are but for $3 other healthier foods would be better.,,0,False,False,False,19,105,0,0,0.6597,0.241,0.0,0.759,positive,0.14166666666666666,0.4083333333333334,positive,0.4524866666666666,positive,high,False,20
18051579005207836,"Sugar & carbs do not satiate. Protein & fat do. Using snap is a privilege provided from other people’s money/pay check. It isn’t an entitlement. When borrowing or being given money, one follows the stipulation of the giver because it isn’t the recipient’s money. The recipient didn’t earn it. The recipient should feel privileged they are even getting a supplemental income of any sort that they didn’t earn. When you don’t have disposable income, unfortunately you aren’t in a position to choose.",crystal_spencer_,2025-08-10 20:20:35+00:00,https://www.threads.com/@crystal_spencer_/post/DNMAyaohcLB,497,True,False,"Sugar & carbs do not satiate. Protein & fat do. Using snap is a privilege provided from other people’s money/pay check. It isn’t an entitlement. When borrowing or being given money, one follows the stipulation of the giver because it isn’t the recipient’s money. The recipient didn’t earn it. The recipient should feel privileged they are even getting a supplemental income of any sort that they didn’t earn. When you don’t have disposable income, unfortunately you aren’t in a position to choose.",,0,False,False,False,82,497,0,2,0.6597,0.088,0.027,0.884,positive,-0.3125,0.6875,negative,0.27081999999999995,positive,medium,False,20
18152555407379254,Maybe if you ate proper food in the first place you wouldn’t be 300+ begging for sugar,kms_524,2025-08-10 20:19:17+00:00,https://www.threads.com/@kms_524/post/DNMAo4kxTj-,86,True,False,Maybe if you ate proper food in the first place you wouldn’t be 300+ begging for sugar,,0,False,False,False,17,86,0,0,0.0,0.0,0.0,1.0,neutral,0.125,0.21666666666666667,positive,0.05,neutral,low,False,20
18144014620407263,YEAH LETS GO DIABETES!!!!,nicholaskenton.wav,2025-08-10 20:18:45+00:00,https://www.threads.com/@nicholaskenton.wav/post/DNMAk97SZ0D,25,True,False,YEAH LETS GO DIABETES!!!!,,0,False,True,True,4,25,0,0,0.5216,0.529,0.0,0.471,positive,0.0,0.0,neutral,0.31295999999999996,positive,high,False,20
17933543346076541,Posted by a fat person shocker,joshuamreaves,2025-08-10 20:18:30+00:00,https://www.threads.com/@joshuamreaves/post/DNMAjGcJ6rl,30,True,False,Posted by a fat person shocker,,0,False,False,False,6,30,0,0,-0.1531,0.0,0.242,0.758,negative,0.0,0.0,neutral,-0.09186000000000001,negative,low,False,20
18000183788644276,What. No. lol wtf,mksbx,2025-08-10 20:17:53+00:00,https://www.threads.com/@mksbx/post/DNMAenoSi3b,17,True,False,What. No. lol wtf,,0,False,False,False,4,17,0,1,-0.25,0.326,0.442,0.233,negative,-0.45,0.85,negative,-0.33,negative,high,False,20
18355472773155750,Lol my brother has hypoglycemia. You don’t need pure sugar. You can find sugar in simple foods like rice….quite literally will convert to sugar 🤣🤣 for gods sake even a poor person can afford a 2$ bag of lozenges,trout_stalker5656,2025-08-10 20:16:49+00:00,https://www.threads.com/@trout_stalker5656/post/DNMAWxZvmN2,211,True,False,Lol my brother has hypoglycemia. You don’t need pure sugar. You can find sugar in simple foods like rice….quite literally will convert to sugar  for gods sake even a poor person can afford a 2$ bag of lozenges,🤣🤣,1,False,False,False,38,211,0,0,0.8225,0.202,0.054,0.744,positive,0.15357142857142855,0.5392857142857143,positive,0.5549285714285714,positive,high,False,20
18060614972366047,Of course *you* think that,derpy_terpz,2025-08-10 20:16:00+00:00,https://www.threads.com/@derpy_terpz/post/DNMAQ2LvgRq,26,True,False,Of course *you* think that,,0,False,False,False,5,26,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low,False,20
18049501430561625,"Absolutely not. This is idiotic. $3 could buy a whole can of spam or two cans of soup at dollar tree. And sugar does not “stave off hunger”. 

You can make your own choices with your own money.",jennibklapp,2025-08-10 20:14:37+00:00,https://www.threads.com/@jennibklapp/post/DNMAGr-R5Fu,193,True,False,"Absolutely not. This is idiotic. $3 could buy a whole can of spam or two cans of soup at dollar tree. And sugar does not “stave off hunger”. 

You can make your own choices with your own money.",,0,False,False,False,38,193,1,3,0.1088,0.071,0.06,0.869,positive,0.12666666666666665,0.8266666666666665,positive,0.11594666666666666,positive,medium,False,20
17963651909957681,"Ew. This is why America is so obese. Go to any European country and they would laugh at you for this. 

If you have 3$ left, buy rice. That’ll also stave you over. 

You shouldn’t be hungry if you eat HEALTHY and correct food choices, all of which are still covered under the snap benefits you’re so BLESSED to be able to get. 

I dare you say this to a 6 year old in Haiti.",sarahelizabethphotography,2025-08-10 20:12:41+00:00,https://www.threads.com/@sarahelizabethphotography/post/DNL_4kFuV7R,374,True,False,"Ew. This is why America is so obese. Go to any European country and they would laugh at you for this. 

If you have 3$ left, buy rice. That’ll also stave you over. 

You shouldn’t be hungry if you eat HEALTHY and correct food choices, all of which are still covered under the snap benefits you’re so BLESSED to be able to get. 

I dare you say this to a 6 year old in Haiti.",,0,False,False,True,75,374,1,0,0.9388,0.17,0.0,0.83,positive,0.23333333333333336,0.23750000000000002,positive,0.6566133333333334,positive,high,False,20
18046427126310546,Wow the Republicans have you libtards defending the most fucking stupid shit that you absolutely know is not nutritious,thedianads,2025-08-10 20:12:28+00:00,https://www.threads.com/@thedianads/post/DNL_2-xSX1i,119,True,False,Wow the Republicans have you libtards defending the most fucking stupid shit that you absolutely know is not nutritious,,0,False,False,False,19,119,1,3,-0.6501,0.136,0.291,0.573,negative,-0.039999999999999994,0.8400000000000001,neutral,-0.40606000000000003,negative,high,False,20
18373407043178606,"From the looks of your face, you choose soda EVERY time…",colebear79,2025-08-10 20:10:08+00:00,https://www.threads.com/@colebear79/post/DNL_lz_hkWc,56,True,False,"From the looks of your face, you choose soda EVERY time…",,0,False,False,True,11,56,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low,False,20
18037670744679870,Is this really your logic?!? Sugar isn’t gonna give you nutrients to survive. Just curb your hunger dumbass.,kristij2412,2025-08-10 20:07:08+00:00,https://www.threads.com/@kristij2412/post/DNL_P4WhxGs,108,True,False,Is this really your logic?!? Sugar isn’t gonna give you nutrients to survive. Just curb your hunger dumbass.,,0,True,True,False,18,108,0,1,-0.7393,0.0,0.281,0.719,negative,0.25,0.2,positive,-0.34358,negative,high,False,20
17975318906756276,You know what also is liquid and staves off hunger. Water.,eric.delacruz.2102,2025-08-10 20:07:04+00:00,https://www.threads.com/@eric.delacruz.2102/post/DNL_PV6S9nm,58,True,False,You know what also is liquid and staves off hunger. Water.,,0,False,False,False,11,58,0,1,-0.25,0.0,0.167,0.833,negative,0.0,0.0,neutral,-0.15,negative,medium,False,20
17975176817913856,Yes the corporations destroying our planet. Perfect let’s subsidize them with food stamps,diktyna,2025-08-10 20:03:48+00:00,https://www.threads.com/@diktyna/post/DNL-3agyVHB,89,True,False,Yes the corporations destroying our planet. Perfect let’s subsidize them with food stamps,,0,False,False,False,13,89,2,1,0.4215,0.32,0.18,0.5,positive,0.4,0.5,positive,0.4129,positive,high,False,20
17920217202014412,What part of supplement is so hard to understand.  I don’t agree that the food should be policed but soook may abuse the time line.  Your eligible until you can get on your feet but so many don’t get jobs or even try amd then 18 years down the road they are still receiving benefits.,katiebazer83,2025-08-10 20:02:15+00:00,https://www.threads.com/@katiebazer83/post/DNL-sGmStaB,283,True,False,What part of supplement is so hard to understand.  I don’t agree that the food should be policed but soook may abuse the time line.  Your eligible until you can get on your feet but so many don’t get jobs or even try amd then 18 years down the road they are still receiving benefits.,,0,False,False,False,55,283,1,1,-0.4737,0.081,0.114,0.805,negative,0.017592592592592587,0.4435185185185185,neutral,-0.27718296296296296,negative,medium,False,20
18053444654425058,"You crash pretty quickly after sugar intake, and then you’re more hungry than before.

I was on Snap for a short time a long while ago.  If I had $3 left I wasn’t buying soda…I was buying a $1.94 jar of peanut butter and a $1.00 loaf of bread at Walmart, or some pasta or bag of beans for NUTRITION, not sugar.",seabluele,2025-08-10 20:01:26+00:00,https://www.threads.com/@seabluele/post/DNL-mEdSP6_,310,True,False,"You crash pretty quickly after sugar intake, and then you’re more hungry than before.

I was on Snap for a short time a long while ago.  If I had $3 left I wasn’t buying soda…I was buying a $1.94 jar of peanut butter and a $1.00 loaf of bread at Walmart, or some pasta or bag of beans for NUTRITION, not sugar.",,0,False,False,True,62,310,0,1,0.128,0.049,0.041,0.91,positive,0.1722222222222222,0.44999999999999996,positive,0.14568888888888887,positive,medium,False,20
17983793861714912,"You’re.. you’re kidding right? A 1 pound bag of beans is like a buck fifty and can feed you for days. That’s carbs and protein (carbs are sugars btw). Also a bag of sugar and a pack of koolaid is about 3ish bucks too so there’s no excuse for soda to be on SNAP or EBT. 
Shits meant to be a supplement to give you NEEDS not wants. It’s not a sole source of groceries and tasty treats. 
If you’re down to 3 bucks on snap as your only bit of money, you’re doing a lot of crap wrong.",rgjordan24,2025-08-10 19:59:16+00:00,https://www.threads.com/@rgjordan24/post/DNL-WPoxxCk,479,True,False,"You’re.. you’re kidding right? A 1 pound bag of beans is like a buck fifty and can feed you for days. That’s carbs and protein (carbs are sugars btw). Also a bag of sugar and a pack of koolaid is about 3ish bucks too so there’s no excuse for soda to be on SNAP or EBT. 
Shits meant to be a supplement to give you NEEDS not wants. It’s not a sole source of groceries and tasty treats. 
If you’re down to 3 bucks on snap as your only bit of money, you’re doing a lot of crap wrong.",,0,True,False,True,99,479,1,3,-0.7276,0.048,0.096,0.856,negative,-0.15560515873015873,0.4905753968253968,negative,-0.4988020634920635,negative,high,False,19
18295110949301674,What?????,hollyquiltd,2025-08-10 19:59:10+00:00,https://www.threads.com/@hollyquiltd/post/DNL-Vh3xabi,9,True,False,What?????,,0,True,False,False,1,9,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low,False,19
17915721183167982,yep!,maebsoo,2025-08-10 19:49:25+00:00,https://www.threads.com/@maebsoo/post/DNL9OKjv2rn,4,True,False,yep!,,0,False,True,False,1,4,0,0,0.3595,1.0,0.0,0.0,positive,0.0,0.0,neutral,0.21569999999999998,positive,medium,False,19
17941920054018964,"also people with t1 diabetes need access to sugary drinks! it helps them get their blood sugar up much faster than food, so if they're dropping quickly it's much better to have a soda on hand",alaina_k_burr,2025-08-10 19:47:56+00:00,https://www.threads.com/@alaina_k_burr/post/DNL9DMkBozS,191,True,False,"also people with t1 diabetes need access to sugary drinks! it helps them get their blood sugar up much faster than food, so if they're dropping quickly it's much better to have a soda on hand",,0,False,True,False,36,191,0,0,0.8398,0.214,0.0,0.786,positive,0.35,0.35,positive,0.64388,positive,high,False,19
18086750254692600,Counter offer: a 24 pack of water is 3.25 at dollar general you fucking whale,littlemaninc,2025-08-10 19:40:44+00:00,https://www.threads.com/@littlemaninc/post/DNL8OjbhdEN,77,True,False,Counter offer: a 24 pack of water is 3.25 at dollar general you fucking whale,,0,False,False,False,15,77,0,0,0.0,0.0,0.0,1.0,neutral,-0.27499999999999997,0.65,negative,-0.10999999999999999,negative,medium,False,19
18092718493590579,Are you fucking kidding me right now 🤣,gritsyy,2025-08-10 19:38:33+00:00,https://www.threads.com/@gritsyy/post/DNL7-iquKum,38,True,False,Are you fucking kidding me right now,🤣,1,False,False,False,7,38,1,1,0.5984,0.329,0.0,0.671,positive,-0.15714285714285714,0.6678571428571429,negative,0.2961828571428572,positive,medium,False,19
17867322603428199,If they made good decisions they wouldn’t be on SNAP.,rawlchester,2025-08-10 19:37:05+00:00,https://www.threads.com/@rawlchester/post/DNL7zx8hsvH,53,True,False,If they made good decisions they wouldn’t be on SNAP.,,0,False,False,True,10,53,1,1,0.4404,0.244,0.0,0.756,positive,0.7,0.6000000000000001,positive,0.54424,positive,high,False,19
18411324928105110,Grew up on canned chilli and top ramen and way more filling than a soda.,uwone_77,2025-08-10 19:35:04+00:00,https://www.threads.com/@uwone_77/post/DNL7k-6yZgQ,72,True,False,Grew up on canned chilli and top ramen and way more filling than a soda.,,0,False,False,False,15,72,0,0,0.2023,0.114,0.0,0.886,positive,0.5,0.5,positive,0.32138,positive,high,False,19
18131871046450264,Yeah you shouldn’t even be able to buy soda with ebt haha,greg__pavlov,2025-08-10 19:33:15+00:00,https://www.threads.com/@greg__pavlov/post/DNL7XwWSYCR,57,True,False,Yeah you shouldn’t even be able to buy soda with ebt haha,,0,False,False,False,12,57,0,0,0.6369,0.342,0.0,0.658,positive,0.35,0.4625,positive,0.5221399999999999,positive,high,False,19
18064186355227945,"This is the WILDEST take, this is promoting unhealthy eating habits 

Coming from an EBT user that buys NO junk food, I believe it’s a good thing they’re banning junk like soda. 

$3.34 buys a bag of rice at Walmart which is much more filling than soda. 
Or if someone needs sugar intake, $3 could buy either apples, bananas, or trail mix. 
Stop trying to sugar coat it 😉",knockin.nick,2025-08-10 19:32:00+00:00,https://www.threads.com/@knockin.nick/post/DNL7OhlRz1P,371,True,False,"This is the WILDEST take, this is promoting unhealthy eating habits 

Coming from an EBT user that buys NO junk food, I believe it’s a good thing they’re banning junk like soda. 

$3.34 buys a bag of rice at Walmart which is much more filling than soda. 
Or if someone needs sugar intake, $3 could buy either apples, bananas, or trail mix. 
Stop trying to sugar coat it",😉,1,False,False,True,68,371,1,2,-0.1613,0.098,0.106,0.796,negative,0.26666666666666666,0.6,positive,0.009886666666666682,neutral,low,False,19
18075552533293920,"Drinking water will fill your belly, too.",rich.lawless,2025-08-10 19:29:02+00:00,https://www.threads.com/@rich.lawless/post/DNL64zKpCib,41,True,False,"Drinking water will fill your belly, too.",,0,False,False,False,7,41,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low,False,19
18516671779030608,What in the fat fuck did I just read?!?!??!???,_masons_collectibles,2025-08-10 19:28:12+00:00,https://www.threads.com/@_masons_collectibles/post/DNL6ys2SCRp,46,True,False,What in the fat fuck did I just read?!?!??!???,,0,True,True,False,9,46,0,0,-0.7458,0.0,0.4,0.6,negative,-0.78125,0.6,negative,-0.75998,negative,high,False,19
18086709889750232,"Girl look in the mirror. Soda looks like a great solution everyday.

Here’s a TRUE but definitely UNPOPULAR opinion. Regardless of your health or medical condition we ALL have a choice of what we eat. If you’re fat, or in your case OBESE, it’s because of YOUR choices.",tsap_fitness,2025-08-10 19:24:03+00:00,https://www.threads.com/@tsap_fitness/post/DNL6UYLR-RY,268,True,False,"Girl look in the mirror. Soda looks like a great solution everyday.

Here’s a TRUE but definitely UNPOPULAR opinion. Regardless of your health or medical condition we ALL have a choice of what we eat. If you’re fat, or in your case OBESE, it’s because of YOUR choices.",,0,False,False,True,48,268,2,0,0.8679,0.215,0.0,0.785,positive,0.19,0.5,positive,0.59674,positive,high,False,19
18093275770641483,Buy a bag of baby carrots and drink tap water. Healthier.,christopherhartmanphotography,2025-08-10 19:23:56+00:00,https://www.threads.com/@christopherhartmanphotography/post/DNL6Te1SHWZ,57,True,False,Buy a bag of baby carrots and drink tap water. Healthier.,,0,False,False,False,11,57,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low,False,19
18057594809108338,Soda is the worse to stave off hunger. $3 can buy several pieces of fruit,jeeplady1951,2025-08-10 19:21:51+00:00,https://www.threads.com/@jeeplady1951/post/DNL6EN8Pas6,73,True,False,Soda is the worse to stave off hunger. $3 can buy several pieces of fruit,,0,False,False,False,15,73,0,0,-0.6249,0.0,0.282,0.718,negative,-0.2,0.3,negative,-0.45494,negative,high,False,19
18307274158300943,"Buy the soda with your paycheck. Don’t like it? Buy a V8, an apple juice. Lots of other sugar balancing choices. Get a grip",braylinsmom,2025-08-10 19:19:45+00:00,https://www.threads.com/@braylinsmom/post/DNL503rS7Zg,123,True,False,"Buy the soda with your paycheck. Don’t like it? Buy a V8, an apple juice. Lots of other sugar balancing choices. Get a grip",,0,True,False,True,24,123,0,0,0.3612,0.098,0.0,0.902,positive,-0.125,0.375,negative,0.16671999999999998,positive,medium,False,19
18369257782176805,"There’s aways options donate plasma, uber eats, Walmart delivery, part time job, food storage, church, food banks, food drops, garden, school lunch at the parks in the summer time, here’s a shocker learn to cook from raw ingredients, if you are starving in the greatest nation on earth it’s your own fault for not preparing for the lean times or taking advantage of the services already in place.",lances_chevys_,2025-08-10 19:18:13+00:00,https://www.threads.com/@lances_chevys_/post/DNL5pjThIM7,396,True,False,"There’s aways options donate plasma, uber eats, Walmart delivery, part time job, food storage, church, food banks, food drops, garden, school lunch at the parks in the summer time, here’s a shocker learn to cook from raw ingredients, if you are starving in the greatest nation on earth it’s your own fault for not preparing for the lean times or taking advantage of the services already in place.",,0,False,False,False,68,396,1,1,0.0258,0.081,0.093,0.826,neutral,0.4564102564102564,0.8205128205128206,positive,0.19804410256410257,positive,medium,False,19
18048708770541779,Quite possibly the stupidest post ever.,jburg_710,2025-08-10 19:16:48+00:00,https://www.threads.com/@jburg_710/post/DNL5fP6Jlc7,39,True,False,Quite possibly the stupidest post ever.,,0,False,False,False,6,39,0,1,-0.5667,0.0,0.423,0.577,negative,0.0,1.0,neutral,-0.34002,negative,high,False,19
