id,text,username,timestamp,permalink,media_type,media_url,reply_length,has_text,is_nested,cleaned_text,emojis,emoji_count,has_question,has_exclamation,has_caps,word_count,char_count,positive_keywords,negative_keywords,vader_compound,vader_positive,vader_negative,vader_neutral,vader_sentiment,textblob_polarity,textblob_subjectivity,textblob_sentiment,combined_sentiment_score,final_sentiment,confidence
17947005681008502,Snickers 🤷‍♀️,brendabates824,2025-08-10 23:42:41+00:00,https://www.threads.com/@brendabates824/post/DNMX6mkBFvP,13,TRUE,,,,Snickers,🤷‍♀️,1,False,False,False,1,13,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low
17951512358861753,"😂🤣😂🤣 is that a joke? You profile pic is someone that weighs 400lbs. Drink water and learn to be hungry. Sugar drives  hunger and adds many health risks. 

If your post is a joke though is actually a pretty perfect joke",brian_thats_all,2025-08-10 16:40:29+00:00,https://www.threads.com/@brian_thats_all/post/DNLnmXZJdxv,TEXT_POST,,218.0,True,False,"is that a joke? You profile pic is someone that weighs 400lbs. Drink water and learn to be hungry. Sugar drives  hunger and adds many health risks. 

If your post is a joke though is actually a pretty perfect joke",😂🤣😂🤣,1,True,False,False,40,220,1,1,0.9666,0.334,0.096,0.57,positive,0.5833333333333334,0.8333333333333334,positive,0.8132933333333334,positive,high
18514873486048106,"Been there. Grew up in that but I grew up in a time where it was embarrassing to receive help. You took it as a last resort not as a first step and an entitlement. 
If that pic is actually you your obesity shows very clearly that you’ve never actually been “food insecure”.",brian_thats_all,2025-08-10 16:42:12+00:00,https://www.threads.com/@brian_thats_all/post/DNLny8fJnuT,273,TRUE,,,,"Been there. Grew up in that but I grew up in a time where it was embarrassing to receive help. You took it as a last resort not as a first step and an entitlement. 
If that pic is actually you your obesity shows very clearly that you’ve never actually been “food insecure”.",,0,False,False,False,53,274,0,2,0.6297,0.124,0.056,0.82,positive,-0.02,0.3288888888888889,neutral,0.36982,positive,high
18514873486048106,"Been there. Grew up in that but I grew up in a time where it was embarrassing to receive help. You took it as a last resort not as a first step and an entitlement. 
If that pic is actually you your obesity shows very clearly that you’ve never actually been “food insecure”.",brian_thats_all,2025-08-10 16:42:12+00:00,https://www.threads.com/@brian_thats_all/post/DNLny8fJnuT,273,TRUE,,,,"Been there. Grew up in that but I grew up in a time where it was embarrassing to receive help. You took it as a last resort not as a first step and an entitlement. 
If that pic is actually you your obesity shows very clearly that you’ve never actually been “food insecure”.",,0,False,False,False,53,274,0,2,0.6297,0.124,0.056,0.82,positive,-0.02,0.3288888888888889,neutral,0.36982,positive,high
17879561169258688,3dollars buys you a nice bottle of water,briandmadeline,2025-08-10 23:31:43+00:00,https://www.threads.com/@briandmadeline/post/DNMWqUCtFGN,TEXT_POST,,40.0,True,False,3dollars buys you a nice bottle of water,,0,False,False,False,8,40,1,0,0.4215,0.286,0.0,0.714,positive,0.6,1.0,positive,0.49289999999999995,positive,high
18060274271198317,"Soda doesn’t help with with hunger, it actually increases your hunger more and leads to gaining weight. Do you actually look up fact  before  you actually type this out?",britlove408,2025-08-10 18:37:29+00:00,https://www.threads.com/@britlove408/post/DNL0_RZyLLo,TEXT_POST,,169.0,True,False,"Soda doesn’t help with with hunger, it actually increases your hunger more and leads to gaining weight. Do you actually look up fact  before  you actually type this out?",,0,True,False,False,29,169,0,0,0.3612,0.159,0.116,0.725,positive,0.125,0.19999999999999998,positive,0.26672,positive,medium
18075281999048228,you’re fat. invalid opinion,bryanggrubb,2025-08-10 14:06:07+00:00,https://www.threads.com/@bryanggrubb/post/DNLV7xGtMci,TEXT_POST,,27.0,True,False,you’re fat. invalid opinion,,0,False,False,False,4,27,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low
17940578943028876,,bsch77,2025-08-10 12:55:37+00:00,https://www.threads.com/@bsch77/post/DNLN3ZkgW-P,IMAGE,https://scontent-sjc3-1.cdninstagram.com/v/t51.82787-15/529261973_17919026775130924_4306623196717352861_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=106&ccb=1-7&_nc_sid=18de74&_nc_ohc=CGO0bmOJ3HUQ7kNvwHoBXFF&_nc_oc=Adl1-l6rKY1iPvFt1zZR3GjvGY1bO8wH21fb6tSkWJvAijcwyhQ0R5V4myXfi2BKciwNysSULmXOfPIWdRxkINxG&_nc_zt=23&_nc_ht=scontent-sjc3-1.cdninstagram.com&edm=AOxOPbcEAAAA&_nc_gid=2NPJPmdCuhYtWlLZOc1jpg&oh=00_AfVsg-KA_M_i6YyRAG1Rq107SIh8oSxEcTABpjyxAHimHg&oe=68B2E7C1,,False,False,,,0,False,False,False,0,0,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low
18054298421562780,Get a job,bugeyemafia03,2025-08-10 22:23:07+00:00,https://www.threads.com/@bugeyemafia03/post/DNMOz0iOtuO,TEXT_POST,,9.0,True,False,Get a job,,0,False,False,False,3,9,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low
18075944915058451,It looks like you could miss a few,bustersdad480,2025-08-10 23:47:04+00:00,https://www.threads.com/@bustersdad480/post/DNMYaqnhVHd,TEXT_POST,,34.0,True,False,It looks like you could miss a few,,0,False,False,False,8,34,0,0,0.2263,0.248,0.158,0.594,positive,-0.2,0.1,negative,0.05577999999999997,positive,low
18053664263393133,Looking at your pic you would say some dumb shit like that 😂,butterfly_sunshine222,2025-08-10 16:52:56+00:00,https://www.threads.com/@butterfly_sunshine222/post/DNLpBc0plRX,TEXT_POST,,60.0,True,False,Looking at your pic you would say some dumb shit like that,😂,1,False,False,False,12,60,0,1,-0.3612,0.232,0.325,0.443,negative,-0.2875,0.65,negative,-0.33172,negative,high
18051649811408477,"What a dumb, fat thing to say",c.green.go,2025-08-10 13:54:35+00:00,https://www.threads.com/@c.green.go/post/DNLUnLKuSS7,TEXT_POST,,29.0,True,False,"What a dumb, fat thing to say",,0,False,False,False,7,29,0,1,-0.5106,0.0,0.355,0.645,negative,-0.375,0.5,negative,-0.45636000000000004,negative,high
18072954052844993,thats crazy. i been homeless before and subsisted off of canned goods and water from food pantries for 8 months till i got help. this is just bad advice,caligulaceez,2025-08-10 19:03:45+00:00,https://www.threads.com/@caligulaceez/post/DNL3_qIxWYZ,TEXT_POST,,152.0,True,False,thats crazy. i been homeless before and subsisted off of canned goods and water from food pantries for 8 months till i got help. this is just bad advice,,0,False,False,False,29,152,1,2,-0.4939,0.078,0.171,0.751,negative,-0.6499999999999999,0.7833333333333333,negative,-0.55634,negative,high
18054981296614451,Well apparently you put your mouth where your words are but for $3 other healthier foods would be better.,camoov1955,2025-08-10 20:24:47+00:00,https://www.threads.com/@camoov1955/post/DNMBRMTxCNq,TEXT_POST,,105.0,True,False,Well apparently you put your mouth where your words are but for $3 other healthier foods would be better.,,0,False,False,False,19,105,0,0,0.6597,0.241,0.0,0.759,positive,0.14166666666666666,0.4083333333333334,positive,0.4524866666666666,positive,high
18035875739442915,"Thank you. Saw this directly after grabbing a soda for this exact reason. Water makes me nauseous as it is, let alone if I am already hungry and sick feeling. Drinking something that will make me throw up and lose even more is not going to be beneficial. Soda sustained me for awhile during the height of the pandemic when we had nobody home to assist us in getting food even if it we did have access to it. Feel the need to follow that up with the information that I am disabled, not lazy.",casualtwink,2025-08-09 21:04:57+00:00,https://www.threads.com/@casualtwink/post/DNJhEaHuQQT,TEXT_POST,,490.0,True,False,"Thank you. Saw this directly after grabbing a soda for this exact reason. Water makes me nauseous as it is, let alone if I am already hungry and sick feeling. Drinking something that will make me throw up and lose even more is not going to be beneficial. Soda sustained me for awhile during the height of the pandemic when we had nobody home to assist us in getting food even if it we did have access to it. Feel the need to follow that up with the information that I am disabled, not lazy.",,0,False,False,False,95,490,1,1,0.0026,0.086,0.076,0.838,neutral,0.01011904761904761,0.5511904761904761,neutral,0.0056076190476190444,neutral,low
18138097267420783,It's the simplest nutrient to keep the brain running. Sugar is great for those times when other food is unavailable or unpalatable for whatever reason.,cat_snafu,2025-08-10 04:13:27+00:00,https://www.threads.com/@cat_snafu/post/DNKSG7iMf3Y,TEXT_POST,,151.0,True,False,It's the simplest nutrient to keep the brain running. Sugar is great for those times when other food is unavailable or unpalatable for whatever reason.,,0,False,False,False,25,151,1,1,0.6249,0.146,0.0,0.854,positive,0.3375,0.5625,positive,0.5099400000000001,positive,high
18026001899719133,"But you could not but like 2 to 3 packs of ramen for that, which no, you don’t have to actually cook to eat. It would feed you several days as long as you had access to water. And a lot of places will give you free water. I’ve heard of all of those things, and I don’t actually care what anyone buys with it. Do what you want. But don’t flat out lie to try and justify poor decisions. You should still be allowed to make them regardless of them being terrible choices or not.",catbee2684,2025-08-11 06:53:29+00:00,https://www.threads.com/@catbee2684/post/DNNJN7guHqD,TEXT_POST,,475.0,True,False,"But you could not but like 2 to 3 packs of ramen for that, which no, you don’t have to actually cook to eat. It would feed you several days as long as you had access to water. And a lot of places will give you free water. I’ve heard of all of those things, and I don’t actually care what anyone buys with it. Do what you want. But don’t flat out lie to try and justify poor decisions. You should still be allowed to make them regardless of them being terrible choices or not.",,0,False,False,False,96,475,0,3,-0.1938,0.092,0.099,0.81,negative,-0.134375,0.390625,negative,-0.17003,negative,medium
18065976691950914,I’ve heard of and lived all those things you mentioned at one point. And still wouldn’t have waisted my last 3 dollars on a soda….,catbee2684,2025-08-11 06:54:20+00:00,https://www.threads.com/@catbee2684/post/DNNJUExOukQ,130,TRUE,,,,I’ve heard of and lived all those things you mentioned at one point. And still wouldn’t have waisted my last 3 dollars on a soda….,,0,False,False,False,25,130,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.06666666666666667,neutral,0.0,neutral,low
18065976691950914,I’ve heard of and lived all those things you mentioned at one point. And still wouldn’t have waisted my last 3 dollars on a soda….,catbee2684,2025-08-11 06:54:20+00:00,https://www.threads.com/@catbee2684/post/DNNJUExOukQ,130,TRUE,,,,I’ve heard of and lived all those things you mentioned at one point. And still wouldn’t have waisted my last 3 dollars on a soda….,,0,False,False,False,25,130,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.06666666666666667,neutral,0.0,neutral,low
18060677243339647,What about milk or fruit juice - it has actual nutritional value.,catmere19,2025-08-10 22:21:56+00:00,https://www.threads.com/@catmere19/post/DNMOrOVhm1o,TEXT_POST,,65.0,True,False,What about milk or fruit juice - it has actual nutritional value.,,0,False,False,False,12,65,0,0,0.34,0.179,0.0,0.821,positive,0.0,0.1,neutral,0.20400000000000001,positive,medium
17991154433684753,"If you wouldn’t post stupid stuff on here, people wouldn’t point it out girly pops.
Stop eating so much and you wouldn’t have to worry so much about your EBT nor about the fact that SNAP is supplemental.",catwomansel,2025-08-10 16:53:41+00:00,https://www.threads.com/@catwomansel/post/DNLpHBBokP7,203,TRUE,,,,"If you wouldn’t post stupid stuff on here, people wouldn’t point it out girly pops.
Stop eating so much and you wouldn’t have to worry so much about your EBT nor about the fact that SNAP is supplemental.",,0,False,False,True,38,204,0,2,-0.8176,0.0,0.195,0.805,negative,-0.13333333333333328,0.4666666666666666,negative,-0.5438933333333333,negative,high
17895248241267317,"Soda is sugar water. A waste of $$. 
Unhealthy. Doesn’t stave off hunger. It makes you want more sugar!
Buy beans. Peanuts. Tuna. 
Dry dog food. You would be better off.",cbwells99,2025-08-10 16:14:37+00:00,https://www.threads.com/@cbwells99/post/DNLko1LxHaK,TEXT_POST,,169.0,True,False,"Soda is sugar water. A waste of $$. 
Unhealthy. Doesn’t stave off hunger. It makes you want more sugar!
Buy beans. Peanuts. Tuna. 
Dry dog food. You would be better off.",,0,False,True,False,31,172,0,1,-0.6476,0.109,0.219,0.672,negative,0.09166666666666665,0.45999999999999996,neutral,-0.3518933333333333,negative,high
18072673658045301,Who are you to talk about hunger? You eat enough for a family of 3.,censelessnichols,2025-08-11 01:05:25+00:00,https://www.threads.com/@censelessnichols/post/DNMhYlFgPLp,TEXT_POST,,67.0,True,False,Who are you to talk about hunger? You eat enough for a family of 3.,,0,True,False,False,15,67,0,1,-0.25,0.0,0.125,0.875,negative,0.0,0.5,neutral,-0.15,negative,medium
18112285648510654,"You can buy a 10 pack of Ramon. That's 2 days of meals.  Or a jar of peanut butter, 9 ears of corn, 3 cans of tuna, lots of way better stuff than 3 dollars worth of soda.  I wish people would stop defending the purchase of soda on snap.. food stamps have been abused for decades and it's time we the people stop footing the bill for many capable people .",charles_monroes_and_the_ikkc,2025-08-09 22:51:11+00:00,https://www.threads.com/@charles_monroes_and_the_ikkc/post/DNJtOlppP5F,TEXT_POST,,354.0,True,False,"You can buy a 10 pack of Ramon. That's 2 days of meals.  Or a jar of peanut butter, 9 ears of corn, 3 cans of tuna, lots of way better stuff than 3 dollars worth of soda.  I wish people would stop defending the purchase of soda on snap.. food stamps have been abused for decades and it's time we the people stop footing the bill for many capable people .",,0,False,False,False,72,354,0,0,0.34,0.122,0.093,0.785,positive,0.375,0.375,positive,0.35400000000000004,positive,high
18199344007312404,"🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️

And, of course you have a ridiculous septum piercing and pronouns in your PFP.",charliegolf96,2025-08-09 21:22:32+00:00,https://www.threads.com/@charliegolf96/post/DNJjFNTRyaP,TEXT_POST,,95.0,True,False,"And, of course you have a ridiculous septum piercing and pronouns in your PFP.",🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️,1,False,False,True,14,97,0,3,-0.3612,0.0,0.068,0.932,negative,-0.3333333333333333,1.0,negative,-0.3500533333333333,negative,high
17911514844191180,"As someone who grew up on SNAP and other forms of welfare, shut the fuck up, canned goods and other non-perishables are just as cheap and BETTER FOR YOU than soda. WATER IS FREE. If you’re running that low on your government handouts you really need to reevaluate your life decisions and maybe get a damn job, learn a skill, make yourself more valuable as an employee, welfare is meant to be a hand-up. Quit expecting the government to solve your problems",chase.linn,2025-08-11 19:17:33+00:00,https://www.threads.com/@chase.linn/post/DNOeXmhyVYZ,TEXT_POST,,455.0,True,False,"As someone who grew up on SNAP and other forms of welfare, shut the fuck up, canned goods and other non-perishables are just as cheap and BETTER FOR YOU than soda. WATER IS FREE. If you’re running that low on your government handouts you really need to reevaluate your life decisions and maybe get a damn job, learn a skill, make yourself more valuable as an employee, welfare is meant to be a hand-up. Quit expecting the government to solve your problems",,0,False,False,True,82,455,2,1,0.4327,0.131,0.112,0.756,positive,0.15000000000000002,0.4833333333333333,positive,0.31961999999999996,positive,high
17985616676814779,u can literally get food at the dollar tree,chase.odom,2025-08-10 13:55:26+00:00,https://www.threads.com/@chase.odom/post/DNLUtefOtix,TEXT_POST,,43.0,True,False,u can literally get food at the dollar tree,,0,False,False,False,9,43,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low
18074706817978134,I’m hypoglycemic. I’ve fainted multiple times over the years due to it. Soda isn’t the answer.,chattdesign,2025-08-10 14:33:36+00:00,https://www.threads.com/@chattdesign/post/DNLZFCjxKee,94,TRUE,,,,I’m hypoglycemic. I’ve fainted multiple times over the years due to it. Soda isn’t the answer.,,0,False,False,False,16,94,0,0,0.0,0.0,0.0,1.0,neutral,-0.0625,0.1875,neutral,-0.025,neutral,low
18092997955659831,Or you can get a job,cheezeheadofstate,2025-08-10 01:02:23+00:00,https://www.threads.com/@cheezeheadofstate/post/DNJ8PgCvXfR,TEXT_POST,,20.0,True,False,Or you can get a job,,0,False,False,False,6,20,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low
17919220923137149,You sound like a petulant child who has been told no more soda pop for the day.,cheezewhizdaddy,2025-08-11 12:34:37+00:00,https://www.threads.com/@cheezewhizdaddy/post/DNNwQePxBAo,TEXT_POST,,79.0,True,False,You sound like a petulant child who has been told no more soda pop for the day.,,0,False,False,False,17,79,0,1,0.0772,0.127,0.112,0.761,neutral,0.07500000000000001,0.45,neutral,0.07632,positive,low
18076912210947841,I’ve been “food insecure” – I got another job,cheezewhizdaddy,2025-08-11 12:35:48+00:00,https://www.threads.com/@cheezewhizdaddy/post/DNNwZIRRDsM,45,TRUE,,,,I’ve been “food insecure” – I got another job,,0,False,False,False,9,45,0,1,0.0,0.0,0.0,1.0,neutral,-0.5,0.875,negative,-0.2,negative,medium
18055050437420584,"If you’re hypoglycemic, you need protein not soda pop. More sugar is the worst thing in the world for hypoglycemia. Stop your hysteria.",cheezewhizdaddy,2025-08-11 12:35:07+00:00,https://www.threads.com/@cheezewhizdaddy/post/DNNwUH5x1Eo,135,TRUE,,,,"If you’re hypoglycemic, you need protein not soda pop. More sugar is the worst thing in the world for hypoglycemia. Stop your hysteria.",,0,False,False,False,23,135,0,1,-0.8481,0.0,0.315,0.685,negative,-0.25,0.75,negative,-0.60886,negative,high
18076912210947841,I’ve been “food insecure” – I got another job,cheezewhizdaddy,2025-08-11 12:35:48+00:00,https://www.threads.com/@cheezewhizdaddy/post/DNNwZIRRDsM,45,TRUE,,,,I’ve been “food insecure” – I got another job,,0,False,False,False,9,45,0,1,0.0,0.0,0.0,1.0,neutral,-0.5,0.875,negative,-0.2,negative,medium
18127676140459833,“Nuanced reasoning” = excuses,cheezewhizdaddy,2025-08-11 12:36:23+00:00,https://www.threads.com/@cheezewhizdaddy/post/DNNwdXFRHdD,29,TRUE,,,,“Nuanced reasoning” = excuses,,0,False,False,False,4,29,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low
18308083912175040,"Buy a bushel of bananas… a banana even in Vail, Colorado America’s most expensive town is less than $1. 3 bananas will fill you up more than a soda 🤷‍♀️ you just want government handouts.",chelssearay,2025-08-11 13:12:24+00:00,https://www.threads.com/@chelssearay/post/DNN0lJ4RF83,TEXT_POST,,187.0,True,False,"Buy a bushel of bananas… a banana even in Vail, Colorado America’s most expensive town is less than $1. 3 bananas will fill you up more than a soda  you just want government handouts.",🤷‍♀️,1,False,False,False,34,187,0,0,0.0772,0.034,0.0,0.966,neutral,0.08333333333333334,0.44166666666666665,neutral,0.07965333333333334,positive,low
18255963481305220,"Speaking of peanuts, you can get a 16oz jar of peanut butter for under $3 and will last you much longer than a soda and stave off hunger much more than empty soda sugar",chris_c_009,2025-08-10 03:19:31+00:00,https://www.threads.com/@chris_c_009/post/DNKL75mMh5y,168,TRUE,,,,"Speaking of peanuts, you can get a 16oz jar of peanut butter for under $3 and will last you much longer than a soda and stave off hunger much more than empty soda sugar",,0,False,False,False,34,168,0,0,-0.4728,0.0,0.113,0.887,negative,0.15,0.31666666666666665,positive,-0.22368,negative,medium
18255963481305220,"Speaking of peanuts, you can get a 16oz jar of peanut butter for under $3 and will last you much longer than a soda and stave off hunger much more than empty soda sugar",chris_c_009,2025-08-10 03:19:31+00:00,https://www.threads.com/@chris_c_009/post/DNKL75mMh5y,168,TRUE,,,,"Speaking of peanuts, you can get a 16oz jar of peanut butter for under $3 and will last you much longer than a soda and stave off hunger much more than empty soda sugar",,0,False,False,False,34,168,0,0,-0.4728,0.0,0.113,0.887,negative,0.15,0.31666666666666665,positive,-0.22368,negative,medium
18095397148650826,"I grew up poor.  I’ve been homeless. Now I have a job and I have my life together. Didn’t take long, just took effort. You can do it too.",chrisdopkant,2025-08-10 01:48:08+00:00,https://www.threads.com/@chrisdopkant/post/DNKBekdxICK,TEXT_POST,,137.0,True,False,"I grew up poor.  I’ve been homeless. Now I have a job and I have my life together. Didn’t take long, just took effort. You can do it too.",,0,False,False,False,29,137,0,1,-0.4767,0.0,0.1,0.9,negative,-0.225,0.5,negative,-0.37602,negative,high
18198090829311013,"First of all, and this is important the people that fun snap they didn’t have a choice. Did they as a software engineer? I would suspect that you would know better than that but clearly you don’t and from the looks of you, you might wanna try a glass of water periodically",chrisless25,2025-08-10 16:31:46+00:00,https://www.threads.com/@chrisless25/post/DNLmmeFRowL,TEXT_POST,,272.0,True,False,"First of all, and this is important the people that fun snap they didn’t have a choice. Did they as a software engineer? I would suspect that you would know better than that but clearly you don’t and from the looks of you, you might wanna try a glass of water periodically",,0,True,False,False,52,272,0,1,0.7543,0.157,0.028,0.815,positive,0.31,0.4833333333333333,positive,0.57658,positive,high
17948809773001446,A bottle of water usually works for me but nobody is the same,christ.dickerson2,2025-08-10 11:13:46+00:00,https://www.threads.com/@christ.dickerson2/post/DNLCNWZOkcW,TEXT_POST,,61.0,True,False,A bottle of water usually works for me but nobody is the same,,0,False,False,False,13,61,0,1,0.0,0.0,0.0,1.0,neutral,-0.125,0.1875,negative,-0.05,negative,low
18009914432790178,Honey…… please skip all meals and sodas. I promise you’ll be fine.,christierney2020,2025-08-10 15:00:53+00:00,https://www.threads.com/@christierney2020/post/DNLcM1GIt5y,IMAGE,https://scontent-sjc3-1.cdninstagram.com/v/t51.82787-15/530192175_17868367158425742_7420827118437614552_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ccb=1-7&_nc_sid=18de74&_nc_ohc=LyJ66g74iPkQ7kNvwGQZrkn&_nc_oc=Adntp8ddVkw1bzxyw5vfEfdIj-ywxBAdt6lKWwSI5G9d5_5hIWqNIg9csCfO_1reyEDIIUmhqoX6ydzM9icEjhQO&_nc_zt=23&_nc_ht=scontent-sjc3-1.cdninstagram.com&edm=AOxOPbcEAAAA&_nc_gid=nzEiGZkHqEgn2I38kqQcLg&oh=00_AfUVwMF1NNqdnyCoO3QfdA1m2Vtj1p32_2zsswdQiDt6fw&oe=68B2D9B3,66.0,True,False,Honey…… please skip all meals and sodas. I promise you’ll be fine.,,0,False,False,False,12,66,0,0,0.6597,0.416,0.0,0.584,positive,0.4166666666666667,0.5,positive,0.5624866666666666,positive,high
17867152173428561,"Honey, you are far far far from food insecure",christierney2020,2025-08-10 16:37:04+00:00,https://www.threads.com/@christierney2020/post/DNLnNUCoyiy,45,TRUE,,,,"Honey, you are far far far from food insecure",,0,False,False,False,9,45,0,0,-0.4215,0.0,0.259,0.741,negative,-0.04999999999999999,0.96875,neutral,-0.2729,negative,medium
17867152173428561,"Honey, you are far far far from food insecure",christierney2020,2025-08-10 16:37:04+00:00,https://www.threads.com/@christierney2020/post/DNLnNUCoyiy,45,TRUE,,,,"Honey, you are far far far from food insecure",,0,False,False,False,9,45,0,0,-0.4215,0.0,0.259,0.741,negative,-0.04999999999999999,0.96875,neutral,-0.2729,negative,medium
18093275770641483,Buy a bag of baby carrots and drink tap water. Healthier.,christopherhartmanphotography,2025-08-10 19:23:56+00:00,https://www.threads.com/@christopherhartmanphotography/post/DNL6Te1SHWZ,TEXT_POST,,57.0,True,False,Buy a bag of baby carrots and drink tap water. Healthier.,,0,False,False,False,11,57,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low
18017977985742679,"I hate fizzy pain water but the way I want to buy code red to annoy these people because wtf? Republicans know hatred always works. It distracts people from the Epstein files because they hate poor people more than they hate pedos, more than they hate the rich people screwing up the planet.",chromesthesia304,2025-08-10 05:13:23+00:00,https://www.threads.com/@chromesthesia304/post/DNKY92Jscgh,TEXT_POST,,291.0,True,False,"I hate fizzy pain water but the way I want to buy code red to annoy these people because wtf? Republicans know hatred always works. It distracts people from the Epstein files because they hate poor people more than they hate pedos, more than they hate the rich people screwing up the planet.",,0,True,False,False,53,291,0,2,-0.9914,0.07,0.491,0.439,negative,-0.27249999999999996,0.6950000000000001,negative,-0.7038399999999999,negative,high
18280658401286231,You can buy multiple bananas for $3. What an idiotic comment,clark.elke,2025-08-10 23:51:18+00:00,https://www.threads.com/@clark.elke/post/DNMY5tHsMF2,TEXT_POST,,60.0,True,False,You can buy multiple bananas for $3. What an idiotic comment,,0,False,False,False,11,60,0,1,-0.5574,0.0,0.265,0.735,negative,-0.3333333333333333,0.4166666666666667,negative,-0.4677733333333334,negative,high
18291017506270272,"A loaf of bread is like 1.50
A 2 liter of coke is 2.50",clayton_hart873,2025-08-10 15:33:04+00:00,https://www.threads.com/@clayton_hart873/post/DNLf4gwNhiO,TEXT_POST,,54.0,True,False,"A loaf of bread is like 1.50
A 2 liter of coke is 2.50",,0,False,False,False,14,55,0,0,0.3612,0.161,0.0,0.839,positive,0.0,0.0,neutral,0.21672,positive,medium
18077456734759157,I've never heard of anyone from anywhere in the history of mankind that substituted food for soda. Soda is a substitute for water not food. For $3 you can get a banana or an apple or a candy bar,cloudyjay87,2025-08-10 22:48:02+00:00,https://www.threads.com/@cloudyjay87/post/DNMRqXQSOIH,TEXT_POST,,194.0,True,False,I've never heard of anyone from anywhere in the history of mankind that substituted food for soda. Soda is a substitute for water not food. For $3 you can get a banana or an apple or a candy bar,,0,False,False,False,39,194,0,3,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low
18075636997806794,"When trump drinks coke all you slobs have a meltdown now you’re trying to champion soda as a health drink. Gtfo. Just go away, you can’t come up with any excuse for why this is a necessity without lying and or contradicting yourselves",clpriore,2025-08-10 17:12:01+00:00,https://www.threads.com/@clpriore/post/DNLrNPAusF0,TEXT_POST,,234.0,True,False,"When trump drinks coke all you slobs have a meltdown now you’re trying to champion soda as a health drink. Gtfo. Just go away, you can’t come up with any excuse for why this is a necessity without lying and or contradicting yourselves",,0,False,False,False,43,234,0,2,0.6884,0.162,0.047,0.791,positive,-0.05,0.05,neutral,0.39304,positive,high
18116241655448352,"What a fucking joke. You people will
Come up with any sort of brainless scheme to justify your opinions",clpriore,2025-08-10 17:10:07+00:00,https://www.threads.com/@clpriore/post/DNLq_ZHOJUL,TEXT_POST,,103.0,True,False,"What a fucking joke. You people will
Come up with any sort of brainless scheme to justify your opinions",,0,False,False,False,19,104,0,0,0.3597,0.122,0.0,0.878,positive,-0.6,0.8,negative,-0.02417999999999998,neutral,low
17913981666168578,🐄,cmoney67777,2025-08-10 01:51:50+00:00,https://www.threads.com/@cmoney67777/post/DNKB5qbs_sB,TEXT_POST,,1.0,True,False,,🐄,1,False,False,False,0,1,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.0,neutral,0.0,neutral,low
18089143345742003,It’s also good to remind those morons that the Vast majority of snap recipients are full time employees. Which pay taxes. Their Snap benefits are their tax money. Next is elderly ( a life time of paying taxes) and disabled people (almost all have paid into social taxes too since most aren’t on disability until sometime in adulthood).,cms_sucks_ass,2025-08-10 08:18:58+00:00,https://www.threads.com/@cms_sucks_ass/post/DNKuNH0OO5Y,TEXT_POST,,335.0,True,False,It’s also good to remind those morons that the Vast majority of snap recipients are full time employees. Which pay taxes. Their Snap benefits are their tax money. Next is elderly ( a life time of paying taxes) and disabled people (almost all have paid into social taxes too since most aren’t on disability until sometime in adulthood).,,0,False,False,False,58,335,1,0,0.4215,0.087,0.059,0.854,positive,0.07291666666666666,0.5020833333333334,neutral,0.28206666666666663,positive,medium
18018805946559049,Of coarse the fat person is posting this.,cncdef,2025-08-09 23:47:26+00:00,https://www.threads.com/@cncdef/post/DNJzqg5SLGb,TEXT_POST,,41.0,True,False,Of coarse the fat person is posting this.,,0,False,False,False,8,41,0,0,0.0,0.0,0.0,1.0,neutral,0.0,0.5,neutral,0.0,neutral,low
